"species","decimalLongitude","decimalLatitude","countryCode","individualCount","gbifID","family","taxonRank","coordinateUncertaintyInMeters","year","basisOfRecord","institutionCode","datasetName","occurrenceStatus"
"Montastraea cavernosa",-88.160004,16.77,"BZ",NA,"1935272254","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.940002,17.92,"BZ",NA,"1935272674","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.139999,16.76,"BZ",NA,"1935272914","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.160004,16.77,"BZ",NA,"1935273045","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.949997,17.92,"BZ",NA,"1935273189","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.949997,17.92,"BZ",NA,"1935273532","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.160004,16.77,"BZ",NA,"1935273668","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.959999,17.889999,"BZ",NA,"1935273794","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.949997,17.92,"BZ",NA,"1935273932","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.139999,16.76,"BZ",NA,"1935273984","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.080002,16.780001,"BZ",NA,"1935274108","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.059998,16.809999,"BZ",NA,"1935274120","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.985947,18.3445,"VI",NA,"1935274189","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.169998,16.709999,"BZ",NA,"1935274648","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.139999,16.76,"BZ",NA,"1935275079","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.949997,17.92,"BZ",NA,"1935275642","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.080002,16.780001,"BZ",NA,"1935276206","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.940002,17.92,"BZ",NA,"1935276232","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.169998,16.709999,"BZ",NA,"1935276872","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.169998,16.709999,"BZ",NA,"1935276989","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.985947,18.3445,"VI",NA,"1935277059","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.080002,16.780001,"BZ",NA,"1935277435","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.160004,16.77,"BZ",NA,"1935277644","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.940002,17.92,"BZ",NA,"1935277825","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.080002,16.780001,"BZ",NA,"1935277829","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.940002,17.92,"BZ",NA,"1935277832","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.949997,17.92,"BZ",NA,"1935277967","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.949997,17.92,"BZ",NA,"1935278152","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.949997,17.92,"BZ",NA,"1935278329","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.985947,18.3445,"VI",NA,"1935278347","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.169998,16.709999,"BZ",NA,"1935278576","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.949997,17.92,"BZ",NA,"1935278706","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.949997,17.92,"BZ",NA,"1935278755","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.959999,17.889999,"BZ",NA,"1935278981","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.985947,18.3445,"VI",NA,"1935279030","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.139999,16.76,"BZ",NA,"1935279191","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.059998,16.809999,"BZ",NA,"1935279497","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.139999,16.76,"BZ",NA,"1935279762","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.059998,16.809999,"BZ",NA,"1935279922","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.059998,16.809999,"BZ",NA,"1935280103","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.940002,17.92,"BZ",NA,"1935280266","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.940002,17.92,"BZ",NA,"1935280530","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.959999,17.889999,"BZ",NA,"1935280876","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.949997,17.92,"BZ",NA,"1935281190","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.949997,17.92,"BZ",NA,"1935281357","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.949997,17.92,"BZ",NA,"1935281756","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.959999,17.889999,"BZ",NA,"1935281795","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.940002,17.92,"BZ",NA,"1935281950","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.139999,16.76,"BZ",NA,"1935282410","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.949997,17.92,"BZ",NA,"1935282439","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.985947,18.3445,"VI",NA,"1935282444","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.940002,17.92,"BZ",NA,"1935282567","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.169998,16.709999,"BZ",NA,"1935282689","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.160004,16.77,"BZ",NA,"1935283533","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.059998,16.809999,"BZ",NA,"1935283975","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.160004,16.77,"BZ",NA,"1935284304","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.940002,17.92,"BZ",NA,"1935284325","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.169998,16.709999,"BZ",NA,"1935284545","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.949997,17.92,"BZ",NA,"1935284619","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.959999,17.889999,"BZ",NA,"1935284934","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.949997,17.92,"BZ",NA,"1935284937","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.160004,16.77,"BZ",NA,"1935285064","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.940002,17.92,"BZ",NA,"1935285103","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.059998,16.809999,"BZ",NA,"1935286136","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.940002,17.92,"BZ",NA,"1935286253","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.160004,16.77,"BZ",NA,"1935286263","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.059998,16.809999,"BZ",NA,"1935286312","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.940002,17.92,"BZ",NA,"1935286438","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.940002,17.92,"BZ",NA,"1935286730","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.139999,16.76,"BZ",NA,"1935286815","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-64.985947,18.3445,"VI",NA,"1935287118","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.940002,17.92,"BZ",NA,"1935287239","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.059998,16.809999,"BZ",NA,"1935287936","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.940002,17.940001,"BZ",NA,"1935287958","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.169998,16.709999,"BZ",NA,"1935288073","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.169998,16.709999,"BZ",NA,"1935288105","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.059998,16.809999,"BZ",NA,"1935288482","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.940002,17.92,"BZ",NA,"1935288508","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.940002,17.92,"BZ",NA,"1935289054","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.169998,16.709999,"BZ",NA,"1935289088","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.080002,16.780001,"BZ",NA,"1935289390","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.160004,16.77,"BZ",NA,"1935289600","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.169998,16.709999,"BZ",NA,"1935289619","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.059998,16.809999,"BZ",NA,"1935289909","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.169998,16.709999,"BZ",NA,"1935289951","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.139999,16.76,"BZ",NA,"1935290094","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.949997,17.92,"BZ",NA,"1935290289","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.160004,16.77,"BZ",NA,"1935290445","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.169998,16.709999,"BZ",NA,"1935290528","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.160004,16.77,"BZ",NA,"1935290637","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.940002,17.92,"BZ",NA,"1935291483","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.169998,16.709999,"BZ",NA,"1935291625","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.059998,16.809999,"BZ",NA,"1935291928","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.949997,17.92,"BZ",NA,"1935292403","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-88.160004,16.77,"BZ",NA,"1935292772","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-80.008118,19.709183,"KY",NA,"1935270268","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-81.19577,19.353367,"KY",NA,"1935270330","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-81.13575,19.357666,"KY",NA,"1935270341","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-80.008118,19.709183,"KY",NA,"1935270434","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-81.29155,19.380301,"KY",NA,"1935270451","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-79.974319,19.6938,"KY",NA,"1935270779","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-81.076599,19.333366,"KY",NA,"1935270797","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-80.112137,19.661699,"KY",NA,"1935270854","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-81.146202,19.291267,"KY",NA,"1935271030","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-81.164032,19.353333,"KY",NA,"1935271125","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-80.057014,19.700951,"KY",NA,"1935271278","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-81.146202,19.291267,"KY",NA,"1935271307","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-81.146202,19.291267,"KY",NA,"1935271309","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-81.29155,19.380301,"KY",NA,"1935271527","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-79.957832,19.714117,"KY",NA,"1935271701","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-81.29155,19.380301,"KY",NA,"1935271778","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-81.19577,19.353367,"KY",NA,"1935271833","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-81.146202,19.291267,"KY",NA,"1935271844","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-80.092918,19.678167,"KY",NA,"1935272062","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-81.146202,19.291267,"KY",NA,"1935272137","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-80.112137,19.661699,"KY",NA,"1935272171","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-81.29155,19.380301,"KY",NA,"1935272197","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-81.29155,19.380301,"KY",NA,"1935272299","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-80.068832,19.691833,"KY",NA,"1935272331","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-81.416534,19.385433,"KY",NA,"1935272378","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-80.008247,19.707834,"KY",NA,"1935272445","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-80.022903,19.830517,"KY",NA,"1935272527","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-81.19577,19.353367,"KY",NA,"1935272607","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-81.416534,19.385433,"KY",NA,"1935272638","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-81.13575,19.357666,"KY",NA,"1935272711","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-81.13575,19.357666,"KY",NA,"1935272716","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-80.088684,19.657017,"KY",NA,"1935272808","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-80.068832,19.691833,"KY",NA,"1935272867","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-81.416534,19.385433,"KY",NA,"1935272870","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-80.068947,19.693983,"KY",NA,"1935273040","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-81.416534,19.385433,"KY",NA,"1935273215","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-80.068947,19.693983,"KY",NA,"1935273246","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-80.092918,19.678167,"KY",NA,"1935273327","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-80.068832,19.691833,"KY",NA,"1935273330","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.705559,18.708334,"MX",NA,"1935273401","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-80.068832,19.691833,"KY",NA,"1935273426","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-81.19577,19.353367,"KY",NA,"1935273494","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-80.068947,19.693983,"KY",NA,"1935273538","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-80.057014,19.700951,"KY",NA,"1935273559","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-61.348461,12.635716,"VC",NA,"1935273665","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-61.349133,12.633467,"VC",NA,"1935273694","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.598892,18.723333,"MX",NA,"1935273717","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-81.164032,19.353333,"KY",NA,"1935273767","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-87.705559,18.708334,"MX",NA,"1935273852","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-61.348461,12.635716,"VC",NA,"1935273862","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-80.069687,19.694349,"KY",NA,"1935273972","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-80.008118,19.709183,"KY",NA,"1935273990","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-79.957832,19.714117,"KY",NA,"1935274012","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-81.360283,19.397566,"KY",NA,"1935274115","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-79.982018,19.7166,"KY",NA,"1935274175","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-80.112137,19.661699,"KY",NA,"1935274258","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-81.391052,19.2862,"KY",NA,"1935274618","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-80.068832,19.691833,"KY",NA,"1935274844","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-80.069687,19.694349,"KY",NA,"1935274882","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-80.069687,19.694349,"KY",NA,"1935274902","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-81.360283,19.397566,"KY",NA,"1935275007","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
"Montastraea cavernosa",-81.391052,19.2862,"KY",NA,"1935275031","Montastraeidae","SPECIES",NA,1999,"HUMAN_OBSERVATION","AGRRA",NA,"PRESENT"
