"decimalLongitude","decimalLatitude","Siderastrea"
-64.622756958,17.8001308441,"1"
-79.2900009155,21.0898170471,"1"
-78.8844528198,9.58801651001,"1"
-78.7574996948,20.6850833893,"1"
-39.027778,-17.478333,"1"
-62.984664917,17.4633331299,"1"
-64.7596969604,18.3633003235,"1"
-77.6820678711,24.5402202606,"1"
-67.031288147,17.9275798798,"1"
-87.5369415283,19.1375007629,"1"
-82.7713317871,24.6954898834,"1"
-64.6787033081,18.3247509003,"1"
-64.6034469604,17.8008804321,"1"
-96.1269454956,19.231388092,"1"
-81.4624862671,21.9635162354,"1"
-79.9496688843,21.6686496735,"1"
-80.2592010498,25.2358665466,"1"
-63.2594985962,17.6281661987,"1"
-64.7797088623,18.311580658,"1"
-82.7786331177,21.448633194,"1"
-64.5956420898,17.7838401794,"1"
-77.8570480347,18.5261001587,"1"
-77.4349975586,33.5283317566,"1"
-81.0765991211,19.333366394,"1"
-84.4898300171,21.8343162537,"1"
-81.1957702637,19.3533668518,"1"
-64.7646331787,18.3175506592,"1"
-63.2594985962,17.6248340607,"1"
-64.5917434692,17.7960700989,"1"
-80.1019897461,26.0085506439,"1"
-69.1582794189,12.3753614426,"1"
-87.4343032837,18.5258998871,"1"
-87.589515686,17.1875495911,"1"
-83.1736831665,21.5914669037,"1"
-81.3242340088,21.8624668121,"1"
-64.6744995117,18.3306999207,"1"
-81.5175857544,22.0958824158,"1"
-78.8858642578,20.771232605,"1"
-80.092918396,19.6781673431,"1"
-64.9271697998,18.3286323547,"1"
-81.5701828003,22.0856666565,"1"
-79.1187667847,20.9097824097,"1"
-64.6184692383,17.7904491425,"1"
-64.6246032715,17.7604904175,"1"
-77.5333480835,24.0997200012,"1"
-81.6370697021,21.5691833496,"1"
-81.4967193604,22.1162662506,"1"
-64.5969467163,17.7922096252,"1"
-79.9578323364,19.7141170502,"1"
-79.5972213745,9.61305999756,"1"
-82.0325698853,9.2470331192,"1"
-64.2386703491,18.5640163422,"1"
-63.9009513855,17.4471168518,"1"
-66.9365005493,17.9129295349,"1"
-80.6165847778,24.9044837952,"1"
-77.36353302,8.65937709808,"1"
-79.1452789307,22.6533336639,"1"
-78.92376709,9.472599983,"1"
-64.6119384766,17.8062801361,"1"
-64.6241607666,17.7920608521,"1"
-69.1650009155,12.3185825348,"1"
-83.073097229,12.2013702393,"1"
-78.6803970337,20.6442337036,"1"
-76.6897964478,18.2696342468,"1"
-64.600982666,17.7698898315,"1"
-87.9400024414,17.9200000763,"1"
-71.1092147827,21.5370006561,"1"
-65.3268356323,18.2963829041,"1"
-82.8058319092,9.75,"1"
-64.7511367798,18.3680992126,"1"
-80.1684341431,25.4641838074,"1"
-64.5915679932,17.7666492462,"1"
-63.2596664429,17.6266670227,"1"
-77.6961669922,24.439250946,"1"
-79.974319458,19.6937999725,"1"
-80.4755554199,23.2199993134,"1"
-64.5926437378,17.787279129,"1"
-88.0599975586,16.8099994659,"1"
-64.726600647,18.3138504028,"1"
-81.585899353,21.5856494904,"1"
-71.5520858765,21.4671497345,"1"
-76.6897964478,18.2696342468,"1"
-64.5688934326,17.7665901184,"1"
-78.72808075,9.488683701,"1"
-77.5377807617,21.9311103821,"1"
-78.2909469604,18.2191829681,"1"
-81.5879974365,24.5514507294,"1"
-67.0246276855,17.9291095734,"1"
-87.6067962646,17.2240161896,"1"
-64.9516143799,18.3296833038,"1"
-96.1269454956,19.231388092,"1"
-78.7574996948,20.6850833893,"1"
-81.2844314575,21.8535995483,"1"
-64.7640838623,18.3141670227,"1"
-80.2574996948,25.168050766,"1"
-78.6542358398,9.52455043793,"1"
-64.7058029175,18.3039207458,"1"
-81.0765991211,19.333366394,"1"
-64.5761871338,17.7932395935,"1"
-80.0432510376,19.6692504883,"1"
-64.5907592773,17.768579483,"1"
-78.8858642578,20.771232605,"1"
-81.5701828003,22.0856666565,"1"
-79.03623199,9.503700256,"1"
-78.71582031,9.49521637,"1"
-64.6125030518,17.7992992401,"1"
-67.0378265381,17.8946094513,"1"
-72.2242660522,21.489282608,"1"
-62.986000061,17.4648342133,"1"
-88.1399993896,16.7600002289,"1"
-67.0728912354,17.898349762,"1"
-78.88555145,9.543600082,"1"
-64.9859466553,18.344499588,"1"
-79.5850296021,21.2994327545,"1"
-64.6239089966,17.806930542,"1"
-82.80500031,9.738333702,"1"
-64.5805969238,17.7859096527,"1"
-79.9496688843,21.6686496735,"1"
-64.6100311279,17.7869091034,"1"
-77.6529464722,24.3011207581,"1"
-81.5103530884,22.0208835602,"1"
-83.068397522,12.1862802505,"1"
-64.6044921875,17.7858295441,"1"
-66.9437408447,17.9029102325,"1"
-80.3014984131,25.1187496185,"1"
-78.0858306885,25.3131656647,"1"
-82.11385345,9.234999657,"1"
-64.7890014648,18.3574008942,"1"
-76.3745346069,18.1723995209,"1"
-64.6106262207,17.7879390717,"1"
-66.9732971191,17.9281196594,"1"
-64.6977233887,18.3321304321,"1"
-87.6050033569,17.2259674072,"1"
-87.7536087036,18.5069446564,"1"
-81.2495651245,21.8379325867,"1"
-88.0599975586,16.8099994659,"1"
-64.6697463989,17.7765903473,"1"
-87.7055587769,18.7083339691,"1"
-71.1681365967,21.3943004608,"1"
-64.7356719971,18.3153495789,"1"
-64.5733032227,17.7658596039,"1"
-82.3302154541,21.5487995148,"1"
-64.6453399658,17.7907905579,"1"
-80.1684341431,25.4641838074,"1"
-87.5989303589,17.1384162903,"1"
-80.2189025879,25.2088832855,"1"
-78.87998199,9.583999634,"1"
-82.0516662598,9.27106666565,"1"
-66.2681808472,17.9283790588,"1"
-87.9400024414,17.9200000763,"1"
-79.9943313599,21.7130661011,"1"
-87.2991027832,20.4076499939,"1"
-74.1319274902,11.3280267715,"1"
-79.4677352905,21.075750351,"1"
-81.0765991211,19.333366394,"1"
-64.7669067383,18.31498909,"1"
-87.9599990845,17.8899993896,"1"
-77.5264511108,18.4928665161,"1"
-66.9858474731,17.9609107971,"1"
-64.5754928589,17.7770309448,"1"
-81.0202865601,24.6933670044,"1"
-80.6165847778,24.9044837952,"1"
-66.9618682861,17.9392204285,"1"
-77.6477966309,24.3011207581,"1"
-78.8799819946,9.58399963379,"1"
-65.3354492188,18.3124656677,"1"
-87.8308334351,18.2286109924,"1"
-64.5794677734,17.7817192078,"1"
-64.6042480469,17.800699234,"1"
-82.8058319092,9.75,"1"
-81.5066146851,22.0360164642,"1"
-82.3137130737,21.5591506958,"1"
-81.4835968018,22.1089839935,"1"
-82.10061646,9.220316887,"1"
-78.9777832,9.546382904,"1"
-66.9690933228,17.9138298035,"1"
-80.0689468384,19.693983078,"1"
-87.5264968872,17.2210006714,"1"
-67.1158294678,17.9259605408,"1"
-64.6368865967,17.7964000702,"1"
-81.5879974365,24.5514507294,"1"
-79.9578323364,19.7141170502,"1"
-64.591583252,17.7679100037,"1"
-67.0560836792,17.9205207825,"1"
-64.7823410034,18.3475208282,"1"
-80.0696868896,19.6943492889,"1"
-82.7953567505,24.7262897491,"1"
-80.7284164429,24.8375339508,"1"
-87.9499969482,17.9200000763,"1"
-78.1828308105,20.6035003662,"1"
-67.0192108154,17.9050292969,"1"
-83.1959838867,21.6140842438,"1"
-77.3212661743,18.4701328278,"1"
-64.6787872314,18.3312091827,"1"
-78.7029800415,20.6355991364,"1"
-67.0502319336,17.9127807617,"1"
-66.8476333618,11.7355661392,"1"
-80.3481521606,25.0349674225,"1"
-78.8781661987,9.48851680756,"1"
-66.9063415527,17.9143390656,"1"
-64.6892318726,18.3048496246,"1"
-81.4835968018,22.1089839935,"1"
-64.6024093628,17.7861003876,"1"
-65.3268356323,18.2963829041,"1"
-77.5611190796,18.4949836731,"1"
-81.4776535034,22.1539993286,"1"
-67.0395889282,17.9092998505,"1"
-78.0028991699,25.1601009369,"1"
-79.2900009155,21.0898170471,"1"
-64.6198272705,17.7826690674,"1"
-79.0006027222,20.840215683,"1"
-64.6186676025,17.7616195679,"1"
-80.4755554199,23.2199993134,"1"
-64.6105728149,17.7877597809,"1"
-81.0765991211,19.333366394,"1"
-64.6256713867,17.7922992706,"1"
-78.9777832031,9.54638290405,"1"
-64.5789871216,17.7843208313,"1"
-78.8821868896,9.5595331192,"1"
-77.6961669922,24.439250946,"1"
-64.6914978027,17.7686328888,"1"
-64.6250610352,17.8068904877,"1"
-82.443649292,21.5414657593,"1"
-79.0006027222,20.840215683,"1"
-88.1699981689,16.7099990845,"1"
-82.1399993896,26.0499992371,"1"
-80.6165847778,24.9044837952,"1"
-80.092918396,19.6781673431,"1"
-79.4105148315,21.0673160553,"1"
-65.3268356323,18.2963829041,"1"
-64.9907302856,18.3178672791,"1"
-88.0119476318,17.6731338501,"1"
-63.2280006409,17.6496658325,"1"
-87.8268203735,18.239200592,"1"
-81.6735153198,21.5734004974,"1"
-79.9820175171,19.7166004181,"1"
-64.6312713623,17.7150192261,"1"
-81.0747299194,19.3176326752,"1"
-64.5741195679,17.7952709198,"1"
-78.90266418,9.544850349,"1"
-82.1027832031,9.28699970245,"1"
-64.6918029785,18.3173007965,"1"
-64.6314620972,17.7866706848,"1"
-38.703611,-18.003889,"1"
-67.0662918091,17.9667606354,"1"
-87.3029785156,20.4021892548,"1"
-81.7015991211,24.5519332886,"1"
-84.5137176514,21.8094329834,"1"
-75.78515625,10.1642932892,"1"
-78.67510223,9.594666481,"1"
-64.5659332275,17.7853908539,"1"
-87.589515686,17.1875495911,"1"
-64.6657104492,17.779920578,"1"
-77.2747344971,18.4727668762,"1"
-64.5938568115,17.7882995605,"1"
-78.0125808716,18.4577827454,"1"
-64.5808105469,17.7821598053,"1"
-78.7520141602,20.6728000641,"1"
-76.3745346069,18.1723995209,"1"
-81.4835968018,22.1089839935,"1"
-64.7644729614,18.3602199554,"1"
-81.1936035156,24.6051673889,"1"
-88.0433349609,17.2759838104,"1"
-64.7987670898,18.324590683,"1"
-79.4222869873,21.0644664764,"1"
-87.8170013428,18.2808704376,"1"
-64.8004226685,18.3550491333,"1"
-64.587677002,17.7939796448,"1"
-81.7023162842,24.4993839264,"1"
-88.1600036621,16.7700004578,"1"
-78.9567642212,20.7984008789,"1"
-81.5879974365,24.5514507294,"1"
-79.6458816528,21.4543170929,"1"
-79.4222869873,21.0644664764,"1"
-78.444442749,22.5636119843,"1"
-88.1399993896,16.7600002289,"1"
-71.5999984741,21.2999992371,"1"
-67.0553817749,17.9070396423,"1"
-88.0599975586,16.8099994659,"1"
-80.126663208,23.1013889313,"1"
-64.5741882324,17.7723808289,"1"
-64.6359176636,17.7968196869,"1"
-64.689201355,18.3143997192,"1"
-14.3833303452,-7.8933300972,"1"
-79.0952835083,20.8982162476,"1"
-79.7409515381,19.7581825256,"1"
-64.6993408203,18.3176307678,"1"
-84.5182342529,21.7878341675,"1"
-81.4967193604,22.1162662506,"1"
-82.702796936,21.4773330688,"1"
-64.5793762207,17.7771892548,"1"
-64.6865005493,18.3568992615,"1"
-64.8069992065,18.3274497986,"1"
-64.695640564,18.3508605957,"1"
-72.143951416,21.3880825043,"1"
-71.2013015747,21.3734664917,"1"
-78.9443664551,9.55364990234,"1"
-83.0335006714,12.0301198959,"1"
-82.80583191,9.75,"1"
-80.9594421387,23.2997226715,"1"
-67.0413208008,17.9380607605,"1"
-81.5879974365,24.5514507294,"1"
-87.8470535278,16.7112159729,"1"
-81.4051513672,24.5460739136,"1"
-82.7277832031,26.2830600739,"1"
-64.760597229,18.3153190613,"1"
-78.7520141602,20.6728000641,"1"
-66.9790267944,17.8969993591,"1"
-79.0362319946,9.50370025635,"1"
-84.5137176514,21.8094329834,"1"
-78.8704986572,9.5749835968,"1"
-82.11385345,9.234999657,"1"
-64.6363677979,17.8001499176,"1"
-64.5687026978,17.7611694336,"1"
-64.6027526855,17.7906799316,"1"
-82.9517822266,24.6091308594,"1"
-64.7646331787,18.3175506592,"1"
-81.5103530884,22.0208835602,"1"
-87.8170013428,18.2808704376,"1"
-80.7284164429,24.8375339508,"1"
-80.5014190674,24.9498996735,"1"
-64.564956665,17.7570304871,"1"
-67.0724868774,17.9411792755,"1"
-87.8470535278,16.7112159729,"1"
-80.1117324829,25.4722156525,"1"
-64.5781326294,17.7931308746,"1"
-64.6683273315,18.3484992981,"1"
-69.1616973877,12.3603334427,"1"
-78.0125808716,18.4577827454,"1"
-64.5688095093,17.7956104279,"1"
-78.0753479004,18.4590835571,"1"
-79.03623199,9.503700256,"1"
-81.393081665,24.5645999908,"1"
-64.5943069458,17.7804508209,"1"
-64.9516143799,18.3296833038,"1"
-67.0582962036,17.9061203003,"1"
-79.0300140381,20.8479995728,"1"
-81.1113128662,24.6255836487,"1"
-79.9496688843,21.6686496735,"1"
-67.083656311,17.9073009491,"1"
-82.8734664917,24.6658000946,"1"
-96.1269454956,19.231388092,"1"
-67.1067581177,17.9398498535,"1"
-88.1699981689,16.7099990845,"1"
-81.393081665,24.5645999908,"1"
-69.1650009155,12.3185825348,"1"
-88.0800018311,16.7800006866,"1"
-67.07787323,17.9214305878,"1"
-77.6965026855,24.4833297729,"1"
-77.6910018921,24.6259994507,"1"
-71.5104827881,21.4845333099,"1"
-78.444442749,22.5636119843,"1"
-78.9567642212,20.7984008789,"1"
-64.6002426147,17.7893600464,"1"
-77.3212661743,18.4701328278,"1"
-64.5930480957,17.7666091919,"1"
-78.9063796997,9.54524993896,"1"
-79.0006027222,20.840215683,"1"
-78.5966339111,20.626832962,"1"
-68.7499465942,12.0166664124,"1"
-82.3137130737,21.5591506958,"1"
-78.86518097,9.560883522,"1"
-63.2531661987,17.6433334351,"1"
-78.1828308105,20.6035003662,"1"
-74.5400009155,23.9500007629,"1"
-81.0779342651,19.3439006805,"1"
-78.5904693604,9.474650383,"1"
-66.9901580811,17.9014797211,"1"
-77.8783721924,24.8792705536,"1"
-87.6097488403,17.218334198,"1"
-79.0006027222,20.840215683,"1"
-84.4898300171,21.8343162537,"1"
-64.6358718872,17.7877292633,"1"
-96.1269454956,19.231388092,"1"
-67.0640487671,17.8995990753,"1"
-67.0889129639,17.926530838,"1"
-80.3638000488,25.0353660583,"1"
-64.7652282715,18.3578796387,"1"
-82.8694381714,25.2877807617,"1"
-64.6328964233,17.8064498901,"1"
-78.65423584,9.524550438,"1"
-80.1064987183,19.6663837433,"1"
-79.8874816895,19.6798667908,"1"
-78.9443664551,9.55364990234,"1"
-67.1085662842,17.9366893768,"1"
-82.8050003052,9.73833370209,"1"
-71.1339492798,21.5189838409,"1"
-81.3300323486,21.8624668121,"1"
-79.9995193481,21.7142162323,"1"
-70.7834701538,20.9859828949,"1"
-81.3300323486,21.8624668121,"1"
-67.0258865356,17.9236698151,"1"
-81.0765991211,19.333366394,"1"
-81.4166870117,21.9042835236,"1"
-72.4745483398,21.6456508636,"1"
-71.1550140381,21.4582157135,"1"
-66.9921798706,17.9219493866,"1"
-64.6343765259,17.7652397156,"1"
-66.9961700439,17.892250061,"1"
-87.589515686,17.1875495911,"1"
-78.4653320312,20.5869674683,"1"
-82.8050003052,9.73833370209,"1"
-64.7773132324,18.3543605804,"1"
-64.5877380371,17.7911205292,"1"
-88.1399993896,16.7600002289,"1"
-77.6933288574,24.5958309174,"1"
-77.3703308105,23.6766662598,"1"
-64.5662307739,17.7577705383,"1"
-81.3242340088,21.8624668121,"1"
-81.2011489868,19.2917823792,"1"
-78.8651809692,9.56088352203,"1"
-77.2747344971,18.4727668762,"1"
-87.9400024414,17.9400005341,"1"
-79.2900009155,21.0898170471,"1"
-66.9977493286,17.893119812,"1"
-80.0081176758,19.7091827393,"1"
-77.5333480835,24.0997200012,"1"
-79.01875305,9.509349823,"1"
-64.7646331787,18.3175506592,"1"
-78.5966339111,20.626832962,"1"
-38.659722,-17.980833,"1"
-66.9559936523,17.8984603882,"1"
-76.900970459,8.37166023254,"1"
-79.01875305,9.509349823,"1"
-77.0784683228,18.4190502167,"1"
-77.6892166138,24.5263309479,"1"
-66.9836425781,17.9118003845,"1"
-81.3910522461,19.2861995697,"1"
-87.4527740479,19.9750003815,"1"
-83.1959838867,21.6140842438,"1"
-76.3307647705,18.1333503723,"1"
-80.0696868896,19.6943492889,"1"
-65.3193969727,18.1571331024,"1"
-79.3630523682,22.7202777863,"1"
-80.2592010498,25.2358665466,"1"
-79.6458816528,21.4543170929,"1"
-64.793006897,18.3475894928,"1"
-64.635383606,17.796579361,"1"
-64.7126693726,18.3058795929,"1"
-81.1957702637,19.3533668518,"1"
-87.5943527222,17.1567840576,"1"
-64.5778808594,17.7144508362,"1"
-77.0384979248,26.6371498108,"1"
-79.0362319946,9.50370025635,"1"
-69.1650009155,12.3185825348,"1"
-77.6820678711,24.5402202606,"1"
-82.1416702271,26.0505599976,"1"
-79.2900009155,21.0898170471,"1"
-80.5014190674,24.9498996735,"1"
-79.2900009155,21.0898170471,"1"
-67.0778503418,17.9047298431,"1"
-67.0167388916,17.9449996948,"1"
-64.7229614258,18.3676395416,"1"
-81.393081665,24.5645999908,"1"
-64.6367034912,17.8101406097,"1"
-64.5806503296,17.7897701263,"1"
-79.2900009155,21.0898170471,"1"
-80.0689468384,19.693983078,"1"
-78.8858642578,20.771232605,"1"
-87.9499969482,17.9200000763,"1"
-64.7458877563,18.3026409149,"1"
-82.9497833252,24.6304302216,"1"
-64.5655212402,17.7576293945,"1"
-61.3484611511,12.6357164383,"1"
-87.4433364868,19.8333339691,"1"
-79.0300140381,20.8479995728,"1"
-64.6437530518,17.7647399902,"1"
-81.3458023071,24.5611991882,"1"
-81.4166870117,21.9042835236,"1"
-81.9675140381,21.5708007812,"1"
-78.9626998901,9.49219989777,"1"
-71.1550140381,21.4582157135,"1"
-81.1936035156,24.6051673889,"1"
-83.1736831665,21.5914669037,"1"
-88.1699981689,16.7099990845,"1"
-64.5972137451,17.7678699493,"1"
-62.9878349304,17.4643325806,"1"
-64.7207870483,18.3680400848,"1"
-64.5663909912,17.7610607147,"1"
-66.972442627,17.9305706024,"1"
-87.9400024414,17.9400005341,"1"
-67.0208282471,17.9387607574,"1"
-81.3300323486,21.8624668121,"1"
-87.9499969482,17.9200000763,"1"
-78.7520141602,20.6728000641,"1"
-38.639444,-18.012778,"1"
-79.7236022949,19.7471828461,"1"
-79.6458816528,21.4543170929,"1"
-64.5705108643,17.7654094696,"1"
-76.6897964478,18.2696342468,"1"
-79.4222869873,21.0644664764,"1"
-64.7340316772,18.3703193665,"1"
-39.272778,-17.996111,"1"
-64.5861434937,17.7777805328,"1"
-80.9644317627,24.6855831146,"1"
-64.5944671631,17.7798404694,"1"
-64.6313323975,17.7653903961,"1"
-82.3137130737,21.5591506958,"1"
-64.5913314819,17.780210495,"1"
-64.9516143799,18.3296833038,"1"
-64.6012268066,17.7926902771,"1"
-77.9542160034,18.4565830231,"1"
-64.3207702637,18.7493495941,"1"
-81.3910980225,24.6165504456,"1"
-64.6392822266,17.8000602722,"1"
-79.9820175171,19.7166004181,"1"
-64.6862869263,18.3067703247,"1"
-64.5782318115,17.7628707886,"1"
-78.9567642212,20.7984008789,"1"
-87.4375,19.8416671753,"1"
-64.62915802,17.7644805908,"1"
-78.9063797,9.545249939,"1"
-79.2188644409,20.9701156616,"1"
-82.7713317871,24.6954898834,"1"
-80.5014190674,24.9498996735,"1"
-80.1684341431,25.4641838074,"1"
-71.4558029175,21.5460338593,"1"
-80.0570144653,19.7009506226,"1"
-78.9312973,9.476799965,"1"
-81.4624862671,21.9635162354,"1"
-65.3354492188,18.3124656677,"1"
-78.3369445801,22.5411109924,"1"
-67.0329971313,17.9663505554,"1"
-81.5879974365,24.5514507294,"1"
-80.2592010498,25.2358665466,"1"
-78.7029800415,20.6355991364,"1"
-87.9400024414,17.9200000763,"1"
-77.3703308105,23.6766662598,"1"
-67.0688781738,17.8965301514,"1"
-81.1949462891,21.8087329865,"1"
-64.5652618408,17.7719707489,"1"
-66.9569168091,17.9259700775,"1"
-63.2584991455,17.6163330078,"1"
-87.5943527222,17.1567840576,"1"
-64.5983810425,17.7988891602,"1"
-87.8470535278,16.7112159729,"1"
-80.092918396,19.6781673431,"1"
-64.3207702637,18.7493495941,"1"
-87.589515686,17.1875495911,"1"
-66.875617981,17.9347991943,"1"
-80.092918396,19.6781673431,"1"
-79.701385498,22.9150009155,"1"
-64.6118164062,17.7803192139,"1"
-87.9599990845,17.8899993896,"1"
-78.87998199,9.583999634,"1"
-64.6721420288,17.7757797241,"1"
-82.8053359985,9.72500038147,"1"
-64.6280136108,17.7929096222,"1"
-65.33253479,18.3286495209,"1"
-66.9451828003,17.9039592743,"1"
-84.5137176514,21.8094329834,"1"
-68.3300018311,12.1649999619,"1"
-87.8190307617,18.2574996948,"1"
-71.5999984741,21.2999992371,"1"
-81.5175857544,22.0958824158,"1"
-79.01875305,9.509349823,"1"
-64.2314987183,18.6660823822,"1"
-81.3242340088,21.8624668121,"1"
-64.668006897,18.3337497711,"1"
-78.7574996948,20.6850833893,"1"
-64.9907302856,18.3178672791,"1"
-81.2011489868,19.2917823792,"1"
-66.8577194214,11.7421503067,"1"
-64.5869979858,17.7727394104,"1"
-64.6619491577,17.7782707214,"1"
-78.9626998901,9.49219989777,"1"
-87.6175003052,18.9133338928,"1"
-64.6245117188,17.7800197601,"1"
-79.8828201294,19.6807327271,"1"
-64.6249923706,17.7922897339,"1"
-77.3769989014,23.6965007782,"1"
-63.2531661987,17.6433334351,"1"
-83.1736831665,21.5914669037,"1"
-67.0790634155,17.8976993561,"1"
-38.6673316956,-17.9833335876,"1"
-64.6764831543,18.3234195709,"1"
-77.7986984253,24.7678203583,"1"
-77.5333480835,24.0997200012,"1"
-67.0350112915,17.9661903381,"1"
-80.1064987183,19.6663837433,"1"
-64.6172332764,17.7908191681,"1"
-82.3171463013,21.5627841949,"1"
-81.6735153198,21.5734004974,"1"
-82.08000183,9.194166183,"1"
-82.3745651245,21.5259494781,"1"
-82.8053359985,9.72500038147,"1"
-78.2008361816,20.5688323975,"1"
-82.8053359985,9.72500038147,"1"
-67.8082275391,10.4783058167,"1"
-78.7280807495,9.48868370056,"1"
-64.621963501,17.7635097504,"1"
-35.2773,-5.3967,"1"
-77.6820678711,24.5402202606,"1"
-66.9912567139,17.958480835,"1"
-80.0432510376,19.6692504883,"1"
-64.5773162842,17.7425498962,"1"
-81.3602828979,19.3975658417,"1"
-80.5483322144,24.9316692352,"1"
-76.9768295288,26.3575000763,"1"
-81.5879974365,24.5514507294,"1"
-81.4776535034,22.1539993286,"1"
-78.7029800415,20.6355991364,"1"
-68.3528366089,12.2183332443,"1"
-64.726600647,18.3138504028,"1"
-64.5655288696,17.7616291046,"1"
-87.3093490601,20.3922290802,"1"
-78.5966339111,20.626832962,"1"
-64.5876235962,17.7849693298,"1"
-64.6342468262,17.8009796143,"1"
-81.4835968018,22.1089839935,"1"
-81.5886001587,21.579782486,"1"
-87.9599990845,17.8899993896,"1"
-78.5966339111,20.626832962,"1"
-67.0405807495,17.9094200134,"1"
-64.6100234985,17.8023109436,"1"
-64.6680221558,17.7743606567,"1"
-87.6175003052,18.9133338928,"1"
-65.5330200195,18.3421497345,"1"
-64.7629470825,18.3157672882,"1"
-64.7634658813,18.3178825378,"1"
-67.0991516113,17.9300804138,"1"
-81.6633300781,25.2966709137,"1"
-77.6969680786,24.5064296722,"1"
-64.5880279541,17.7655200958,"1"
-78.109664917,20.5849990845,"1"
-64.6444015503,17.7870502472,"1"
-87.9599990845,17.8899993896,"1"
-87.9400024414,17.9200000763,"1"
-79.0006027222,20.840215683,"1"
-61.3484611511,12.6357164383,"1"
-72.4745483398,21.6456508636,"1"
-78.9567642212,20.7984008789,"1"
-75.8160553,9.743944168,"1"
-79.6458816528,21.4543170929,"1"
-64.9516143799,18.3296833038,"1"
-87.4152145386,18.4153499603,"1"
-67.0965499878,17.9132709503,"1"
-79.0187530518,9.509349823,"1"
-78.9567642212,20.7984008789,"1"
-77.6477966309,24.3011207581,"1"
-64.5850524902,17.7686805725,"1"
-38.979167,-17.875,"1"
-87.7055587769,18.7083339691,"1"
-77.2747344971,18.4727668762,"1"
-78.0408325195,22.4249992371,"1"
-77.7434310913,24.6995296478,"1"
-78.70384979,9.583167076,"1"
-65.3268356323,18.2963829041,"1"
-80.16456604,25.3888664246,"1"
-72.2242660522,21.489282608,"1"
-88.1600036621,16.7700004578,"1"
-80.6165847778,24.9044837952,"1"
-81.7023162842,24.4993839264,"1"
-87.756111145,18.4986114502,"1"
-77.6961669922,24.439250946,"1"
-79.9749984741,21.691400528,"1"
-64.7634658813,18.3178825378,"1"
-87.9400024414,17.9200000763,"1"
-63.0600013733,17.9956665039,"1"
-80.0081176758,19.7091827393,"1"
-81.5879974365,24.5514507294,"1"
-66.978012085,17.9235305786,"1"
-80.3638000488,25.0353660583,"1"
-96.1269454956,19.231388092,"1"
-64.7740325928,18.318069458,"1"
-81.0765991211,19.333366394,"1"
-80.1019897461,26.0085506439,"1"
-71.4558029175,21.5460338593,"1"
-66.9634628296,17.9099693298,"1"
-81.0202865601,24.6933670044,"1"
-84.5182342529,21.7878341675,"1"
-63.0600013733,17.9956665039,"1"
-67.0810089111,17.9408798218,"1"
-82.8058319092,9.75,"1"
-64.5768127441,17.7810401917,"1"
-64.7634658813,18.3178825378,"1"
-77.3866500854,23.947599411,"1"
-82.7277832031,26.2830600739,"1"
-80.092918396,19.6781673431,"1"
-64.7629470825,18.3157672882,"1"
-78.90266418,9.544850349,"1"
-87.9400024414,17.9200000763,"1"
-63.2594985962,17.6248340607,"1"
-78.8858642578,20.771232605,"1"
-81.2915496826,19.3803005219,"1"
-67.0850296021,17.8996200562,"1"
-64.5738372803,17.7891407013,"1"
-64.5806732178,17.7909603119,"1"
-64.6697998047,17.7757606506,"1"
-83.0346984863,12.1885700226,"1"
-77.3769989014,23.6965007782,"1"
-82.3302154541,21.5487995148,"1"
-79.9496688843,21.6686496735,"1"
-67.0718536377,17.9215297699,"1"
-88.1600036621,16.7700004578,"1"
-78.9462661743,9.55101680756,"1"
-81.1949462891,21.8087329865,"1"
-66.2681808472,17.9283790588,"1"
-76.9779968262,26.3535003662,"1"
-64.5857696533,17.7832508087,"1"
-64.6377563477,17.8019599915,"1"
-80.1024932861,26.012550354,"1"
-79.9820175171,19.7166004181,"1"
-79.0187530518,9.509349823,"1"
-64.5828475952,17.7897701263,"1"
-82.443649292,21.5414657593,"1"
-63.2150001526,17.6308326721,"1"
-81.7015991211,24.5519332886,"1"
-62.9776649475,17.4624996185,"1"
-79.2900009155,21.0898170471,"1"
-79.2900009155,21.0898170471,"1"
-64.716506958,18.3090400696,"1"
-39.0126166667,-3.39728333333,"1"
-66.9998016357,17.9066104889,"1"
-87.9400024414,17.9200000763,"1"
-64.5806732178,17.7655296326,"1"
-67.0108566284,17.9378299713,"1"
-64.7640838623,18.3141670227,"1"
-77.6965026855,24.4833297729,"1"
-71.5991516113,21.3726501465,"1"
-87.9499969482,17.9200000763,"1"
-64.6806030273,18.3356990814,"1"
-67.0002975464,17.8915195465,"1"
-82.443649292,21.5414657593,"1"
-81.4756317139,21.9878673553,"1"
-64.6480712891,17.7832393646,"1"
-78.9626998901,9.49219989777,"1"
-80.5483322144,24.9316692352,"1"
-67.0350799561,17.9138908386,"1"
-78.1828308105,20.6035003662,"1"
-67.0361862183,17.9237594604,"1"
-64.6191101074,17.7644901276,"1"
-82.1027832,9.286999702,"1"
-64.6148300171,17.803609848,"1"
-82.9693984985,12.2954597473,"1"
-64.5703582764,17.7648506165,"1"
-77.6910018921,24.6306705475,"1"
-88.1699981689,16.7099990845,"1"
-64.6997833252,18.3160991669,"1"
-77.0384979248,26.6371498108,"1"
-64.6079406738,17.801820755,"1"
-77.3212661743,18.4701328278,"1"
-82.07558441,9.168549538,"1"
-64.7634658813,18.3178825378,"1"
-80.9644317627,24.6855831146,"1"
-78.87049866,9.574983597,"1"
