"decimalLongitude","decimalLatitude","Montastraea_cavernosa"
-81.0202865601,24.6933670044,"1"
-63.0079994202,18.0106658936,"1"
-77.8076705933,24.751329422,"1"
-88.0722503662,16.7226333618,"1"
-63.2249984741,17.6149997711,"1"
-80.0783309937,19.6849327087,"1"
-81.2915496826,19.3803005219,"1"
-63.2280006409,17.6496658325,"1"
-78.88445282,9.58801651,"1"
-96.1269454956,19.231388092,"1"
-77.0393295288,26.6399993896,"1"
-78.65423584,9.524550438,"1"
-62.9916648865,17.468000412,"1"
-78.9462661743,9.55101680756,"1"
-81.4283828735,21.9162826538,"1"
-93.6004104614,27.9109401703,"1"
-83.073097229,12.2013702393,"1"
-66.9567565918,17.9050292969,"1"
-64.6567230225,17.7772407532,"1"
-77.6508331299,22.177778244,"1"
-66.9998016357,17.9066104889,"1"
-82.9517822266,24.6091308594,"1"
-82.3745651245,21.5259494781,"1"
-64.9907302856,18.3178672791,"1"
-68.3528366089,12.2183332443,"1"
-65.3193969727,18.1571331024,"1"
-38.6673316956,-17.9833335876,"1"
-87.4594421387,20.1058330536,"1"
-77.6910018921,24.6259994507,"1"
-72.1166687012,21.8833332062,"1"
-77.3581314087,18.4630508423,"1"
-72.143951416,21.3880825043,"1"
-77.6706771851,24.3431491852,"1"
-88.1699981689,16.7099990845,"1"
-93.5967178345,27.9067592621,"1"
-62.9878349304,17.4643325806,"1"
-76.7086868286,18.2745342255,"1"
-77.7401504517,24.7014694214,"1"
-63.2531661987,17.6433334351,"1"
-63.0079994202,18.0106658936,"1"
-83.073097229,12.2013702393,"1"
-64.3207702637,18.7493495941,"1"
-77.8790969849,24.8775005341,"1"
-79.4677352905,21.075750351,"1"
-72.4701843262,21.6648330688,"1"
-64.671333313,17.7750892639,"1"
-64.6298980713,17.7918701172,"1"
-38.6556663513,-17.968000412,"1"
-77.6892166138,24.5263309479,"1"
-67.0552062988,17.9210796356,"1"
-78.9538803101,9.55323314667,"1"
-82.7953567505,24.7262897491,"1"
-78.5966339111,20.626832962,"1"
-67.0244216919,17.8887405396,"1"
-38.6556663513,-17.968000412,"1"
-64.6914978027,17.7686328888,"1"
-78.8858642578,20.771232605,"1"
-77.3212661743,18.4701328278,"1"
-69.1650009155,12.3185825348,"1"
-78.9454498291,9.5545501709,"1"
-64.5933227539,17.768699646,"1"
-71.4558029175,21.5460338593,"1"
-87.5369415283,19.1375007629,"1"
-77.7986984253,24.7678203583,"1"
-64.5761795044,17.78373909,"1"
-80.0570144653,19.7009506226,"1"
-82.3137130737,21.5591506958,"1"
-69.1616973877,12.3603334427,"1"
-81.3242340088,21.8624668121,"1"
-81.1949462891,21.8087329865,"1"
-65.2284851074,18.2990665436,"1"
-66.8476333618,11.7355661392,"1"
-81.0202865601,24.6933670044,"1"
-93.6008987427,27.9060001373,"1"
-81.5103530884,22.0208835602,"1"
-77.6529464722,24.3011207581,"1"
-64.6730270386,18.3289909363,"1"
-67.0461273193,17.9354991913,"1"
-82.9141082764,24.6340007782,"1"
-81.5466842651,22.1014671326,"1"
-87.528213501,17.2505836487,"1"
-79.3630523682,22.7202777863,"1"
-82.9141082764,24.6340007782,"1"
-79.9749984741,21.691400528,"1"
-64.7555007935,17.7871170044,"1"
-65.3193969727,18.1571331024,"1"
-69.1582794189,12.3753614426,"1"
-64.6086807251,17.7856998444,"1"
-64.5838623047,17.7900295258,"1"
-66.9364776611,17.9013309479,"1"
-72.173248291,21.8301506042,"1"
-81.7023162842,24.4993839264,"1"
-77.4190216064,23.778219223,"1"
-63.2280006409,17.6496658325,"1"
-66.9924621582,17.9468193054,"1"
-64.4099349976,18.7527332306,"1"
-64.4099349976,18.7527332306,"1"
-64.5953826904,17.7775192261,"1"
-87.5927200317,17.1718673706,"1"
-61.3491325378,12.6334667206,"1"
-93.814743042,27.8757305145,"1"
-82.9517822266,24.6091308594,"1"
-64.7629470825,18.3157672882,"1"
-84.5182342529,21.7878341675,"1"
-64.5654907227,17.7684803009,"1"
-67.1045913696,17.9270496368,"1"
-38.979167,-17.875,"1"
-66.8476333618,11.7355661392,"1"
-77.0393295288,26.6399993896,"1"
-81.0202865601,24.6933670044,"1"
-64.6914978027,17.7686328888,"1"
-64.7629470825,18.3157672882,"1"
-64.4099349976,18.7527332306,"1"
-77.3212661743,18.4701328278,"1"
-87.4477767944,19.9583339691,"1"
-78.65423584,9.524550438,"1"
-93.600402832,27.9086799622,"1"
-64.5682373047,17.7793903351,"1"
-80.126663208,23.1013889313,"1"
-80.0898208618,26.1514701843,"1"
-63.2531661987,17.6433334351,"1"
-80.9019470215,23.2924995422,"1"
-67.0122375488,17.8976097107,"1"
-67.1271591187,17.913520813,"1"
-79.9820175171,19.7166004181,"1"
-81.4166870117,21.9042835236,"1"
-78.8479537964,20.8119659424,"1"
-81.4165344238,19.385433197,"1"
-78.8731842041,9.57601642609,"1"
-66.9463195801,17.9278793335,"1"
-93.6299972534,27.8799991608,"1"
-71.1681365967,21.3943004608,"1"
-64.6198272705,17.7826690674,"1"
-77.4168014526,23.7803001404,"1"
-80.0081176758,19.7091827393,"1"
-64.5759963989,17.7869606018,"1"
-72.2242660522,21.489282608,"1"
-77.6961669922,24.439250946,"1"
-64.6231613159,17.8060798645,"1"
-93.8089981079,27.921667099,"1"
-62.9776649475,17.4616661072,"1"
-96.1269454956,19.231388092,"1"
-64.5659332275,17.7853908539,"1"
-80.0898208618,26.1514701843,"1"
-71.1535186768,21.4792327881,"1"
-66.8476333618,11.7355661392,"1"
-62.9916648865,17.468000412,"1"
-66.9847183228,17.9204807281,"1"
-78.3369445801,22.5411109924,"1"
-62.9878349304,17.4643325806,"1"
-64.5756072998,17.7974205017,"1"
-79.8940811157,19.6878509521,"1"
-76.3745346069,18.1723995209,"1"
-87.5361099243,19.1458339691,"1"
-67.0819778442,17.9053993225,"1"
-71.4558029175,21.5460338593,"1"
-80.0689468384,19.693983078,"1"
-83.0335006714,12.0301198959,"1"
-62.9878349304,17.4643325806,"1"
-88.1699981689,16.7099990845,"1"
-78.9443664551,9.55364990234,"1"
-71.1092147827,21.5370006561,"1"
-64.3207702637,18.7493495941,"1"
-64.5697097778,17.7941703796,"1"
-80.7542648315,24.7659664154,"1"
-87.4630584717,20.0974998474,"1"
-67.0186004639,17.9483203888,"1"
-64.5781021118,17.7737102509,"1"
-82.7713317871,24.6954898834,"1"
-96.1269454956,19.231388092,"1"
-67.0565414429,17.9393596649,"1"
-77.6529464722,24.3011207581,"1"
-87.5927200317,17.1718673706,"1"
-66.9767837524,17.8952198029,"1"
-77.6933288574,24.5958309174,"1"
-78.8731842,9.576016426,"1"
-64.7555007935,17.7871170044,"1"
-96.1269454956,19.231388092,"1"
-82.9693984985,12.2954597473,"1"
-64.5650100708,17.7899208069,"1"
-81.1957702637,19.3533668518,"1"
-38.6951675415,-17.9815006256,"1"
-66.8476333618,11.7355661392,"1"
-76.9768295288,26.3575000763,"1"
-77.6706771851,24.3431491852,"1"
-87.8840484619,16.7413330078,"1"
-80.5483322144,24.9316692352,"1"
-93.8089981079,27.921667099,"1"
-66.9770965576,17.9001998901,"1"
-78.9462661743,9.55101680756,"1"
-79.1449966431,22.6547222137,"1"
-33.636,-20.857,"1"
-78.65423584,9.524550438,"1"
-82.9055633545,24.6888809204,"1"
-64.7555007935,17.7871170044,"1"
-81.1640319824,19.3533325195,"1"
-93.8184127808,27.8749694824,"1"
-87.4527740479,19.9750003815,"1"
-64.6688995361,17.7776699066,"1"
-63.2150001526,17.6308326721,"1"
-66.9776763916,17.9036693573,"1"
-64.5720596313,17.7824897766,"1"
-96.0683364868,19.197221756,"1"
-66.8842163086,17.9249095917,"1"
-64.3207702637,18.7493495941,"1"
-81.4756317139,21.9878673553,"1"
-66.8577194214,11.7421503067,"1"
-69.1616973877,12.3603334427,"1"
-87.4594421387,20.1058330536,"1"
-80.0688323975,19.6918334961,"1"
-81.4283828735,21.9162826538,"1"
-77.8573303223,24.8438301086,"1"
-38.590556,-18.101944,"1"
-78.2510986328,18.4258995056,"1"
-64.6065368652,17.7922096252,"1"
-82.8870620728,24.6680793762,"1"
-79.9496688843,21.6686496735,"1"
-67.0101470947,17.8882904053,"1"
-78.8479537964,20.8119659424,"1"
-80.1121368408,19.661699295,"1"
-69.1616973877,12.3603334427,"1"
-67.086517334,17.8971500397,"1"
-81.2844314575,21.8535995483,"1"
-65.3193969727,18.1571331024,"1"
-87.2482681274,18.6049995422,"1"
-78.1224975586,18.4686107635,"1"
-62.9916648865,17.468000412,"1"
-64.6344223022,17.8086490631,"1"
-79.1449966431,22.6547222137,"1"
-87.5369415283,19.1375007629,"1"
-80.1019897461,26.0085506439,"1"
-80.0081176758,19.7091827393,"1"
-65.2322845459,18.3150005341,"1"
-80.1019897461,26.0085506439,"1"
-78.91248322,9.53880024,"1"
-77.5370330811,24.0979309082,"1"
-63.2280006409,17.6496658325,"1"
-81.3242340088,21.8624668121,"1"
-77.4510803223,18.4792175293,"1"
-81.1640319824,19.3533325195,"1"
-67.0899124146,17.9029102325,"1"
-80.0696868896,19.6943492889,"1"
-81.1949462891,21.8087329865,"1"
-76.9779968262,26.3535003662,"1"
-77.6965026855,24.4833297729,"1"
-77.6910018921,24.6306667328,"1"
-72.173248291,21.8301506042,"1"
-78.97785187,9.54576683,"1"
-72.1152648926,21.9063491821,"1"
-67.0522994995,17.9441299438,"1"
-63.2531661987,17.6433334351,"1"
-80.7542648315,24.7659664154,"1"
-71.1550140381,21.4582157135,"1"
-78.3611984253,18.3007831573,"1"
-78.7520141602,20.6728000641,"1"
-77.6529464722,24.3011207581,"1"
-66.9577636719,17.9093894958,"1"
-71.1681365967,21.3943004608,"1"
-81.1719970703,21.7965660095,"1"
-64.6096572876,17.7651596069,"1"
-81.5175857544,22.0958824158,"1"
-77.987449646,25.1437492371,"1"
-93.6028594971,27.9090595245,"1"
-67.1173171997,17.9259204865,"1"
-82.2927703857,21.5486335754,"1"
-63.2584991455,17.6163330078,"1"
-64.6847000122,18.3171005249,"1"
-71.5520858765,21.4671497345,"1"
-77.7448806763,18.5206832886,"1"
-77.6933288574,24.5958309174,"1"
-80.0688323975,19.6918334961,"1"
-64.585609436,17.7912197113,"1"
-81.3300323486,21.8624668121,"1"
-71.5520858765,21.4671497345,"1"
-67.0370178223,17.892490387,"1"
-64.7555007935,17.7871170044,"1"
-87.8871154785,16.7269001007,"1"
-72.1869812012,21.8140163422,"1"
-77.0393295288,26.6399993896,"1"
-78.84075165,9.564582825,"1"
-93.5978622437,27.9091396332,"1"
-81.1462020874,19.291267395,"1"
-72.1869812012,21.8140163422,"1"
-79.9749984741,21.691400528,"1"
-81.4756317139,21.9878673553,"1"
-80.0898208618,26.1514701843,"1"
-82.9202728271,24.6206302643,"1"
-64.568862915,17.7665100098,"1"
-87.4516677856,19.9666671753,"1"
-80.1121368408,19.661699295,"1"
-93.6017684937,27.9195594788,"1"
-77.6910018921,24.6259994507,"1"
-77.4263687134,23.7909202576,"1"
-96.1269454956,19.231388092,"1"
-87.3059768677,20.3997993469,"1"
-67.0988311768,17.9301605225,"1"
-77.7401504517,24.7014694214,"1"
-64.3207702637,18.7493495941,"1"
-87.9080352783,17.1550502777,"1"
-64.6148376465,17.7927093506,"1"
-77.1182022095,18.4193172455,"1"
-71.1550140381,21.4582157135,"1"
-63.2584991455,17.6163330078,"1"
-79.2900009155,21.0898170471,"1"
-80.0688323975,19.6918334961,"1"
-78.8781662,9.488516808,"1"
-67.011756897,17.898399353,"1"
-81.8874130249,24.4756832123,"1"
-66.9991607666,17.8884391785,"1"
-80.3638000488,25.0353660583,"1"
-64.6072769165,17.7890892029,"1"
-80.089012146,26.1782894135,"1"
-81.5701828003,22.0856666565,"1"
-79.9277496338,21.6533336639,"1"
-78.0125808716,18.4577827454,"1"
-87.6016464233,17.2259674072,"1"
-72.173248291,21.8301506042,"1"
-81.3910980225,24.6165504456,"1"
-64.5736236572,17.7787704468,"1"
-82.7953567505,24.7262897491,"1"
-68.3528366089,12.2183332443,"1"
-81.4624862671,21.9635162354,"1"
-77.0054855347,18.4150657654,"1"
-64.6347427368,17.80975914,"1"
-79.9995193481,21.7142162323,"1"
-82.702796936,21.4773330688,"1"
-93.8089981079,27.921667099,"1"
-81.1936035156,24.6051673889,"1"
-80.1117324829,25.4722156525,"1"
-82.3137130737,21.5591506958,"1"
-64.5823516846,18.4746170044,"1"
-79.1449966431,22.6547222137,"1"
-81.7023162842,24.4993839264,"1"
-82.9055633545,24.6888809204,"1"
-81.3970184326,21.8850841522,"1"
-87.9536972046,17.355266571,"1"
-64.595489502,17.7865905762,"1"
-64.726600647,18.3138504028,"1"
-76.9495010376,26.0598335266,"1"
-70.7834701538,20.9859828949,"1"
-64.6225280762,17.8061103821,"1"
-67.0849685669,17.9238300323,"1"
-69.1650009155,12.3185825348,"1"
-96.0683364868,19.197221756,"1"
-64.5924072266,17.8003692627,"1"
-96.1269454956,19.231388092,"1"
-64.7634658813,18.3178825378,"1"
-65.3354492188,18.3124656677,"1"
-93.8187789917,27.8743305206,"1"
-71.1339492798,21.5189838409,"1"
-67.0979003906,17.9264793396,"1"
-82.9517822266,24.6091308594,"1"
-67.029800415,17.8864898682,"1"
-63.2531661987,17.6433334351,"1"
-63.2584991455,17.6163330078,"1"
-79.4105148315,21.0673160553,"1"
-77.6910018921,24.6259994507,"1"
-93.8148727417,27.8758907318,"1"
-93.5998306274,27.9131393433,"1"
-64.6343994141,17.7000408173,"1"
-64.3375015259,18.5083332062,"1"
-67.0965499878,17.9132709503,"1"
-78.9024353027,20.7723674774,"1"
-66.2759628296,17.9130001068,"1"
-82.9517822266,24.6091308594,"1"
-67.0861282349,17.9035491943,"1"
-75.7702789307,22.5462493896,"1"
-79.5850296021,21.2994327545,"1"
-81.1957702637,19.3533668518,"1"
-77.3212661743,18.4701328278,"1"
-82.8970489502,24.628660202,"1"
-82.9309768677,24.6428699493,"1"
-81.7023162842,24.4993839264,"1"
-82.9202728271,24.6206302643,"1"
-87.5943527222,17.1567840576,"1"
-64.7555007935,17.7871170044,"1"
-82.8870620728,24.6680793762,"1"
-88.0800018311,16.7800006866,"1"
-64.6458435059,17.7771396637,"1"
-69.1582794189,12.3753614426,"1"
-77.3973464966,23.7285003662,"1"
-68.3300018311,12.1649999619,"1"
-67.0682601929,17.9257392883,"1"
-64.5771408081,17.7923793793,"1"
-82.9202728271,24.6206302643,"1"
-64.6263809204,17.806470871,"1"
-69.1616973877,12.3603334427,"1"
-67.00390625,17.8902301788,"1"
-96.1269454956,19.231388092,"1"
-87.5333328247,19.1541671753,"1"
-66.8476333618,11.7355661392,"1"
-80.6165847778,24.9044837952,"1"
-64.6914978027,17.7686328888,"1"
-87.8297195435,18.2108325958,"1"
-87.822769165,17.5483837128,"1"
-87.9400024414,17.9200000763,"1"
-77.5611190796,18.4949836731,"1"
-64.4099349976,18.7527332306,"1"
-87.5988922119,18.7233333588,"1"
-82.8734664917,24.6658000946,"1"
-66.8476333618,11.7355661392,"1"
-87.6097488403,17.218334198,"1"
-82.7713317871,24.6954898834,"1"
-87.9499969482,17.9200000763,"1"
-64.7634658813,18.3178825378,"1"
-68.3528366089,12.2183332443,"1"
-64.6630325317,17.7777004242,"1"
-79.9995193481,21.7142162323,"1"
-78.0125808716,18.4577827454,"1"
-64.5877380371,17.7911205292,"1"
-72.1869812012,21.8140163422,"1"
-93.8123092651,27.8731994629,"1"
-80.1999969482,25.4599990845,"1"
-79.9995193481,21.7142162323,"1"
-82.8734664917,24.6658000946,"1"
-87.6050033569,17.2259674072,"1"
-80.1024932861,26.012550354,"1"
-80.0898208618,26.1514701843,"1"
-80.0898208618,26.1514701843,"1"
-68.3300018311,12.1649999619,"1"
-67.085899353,17.9013500214,"1"
-78.0125808716,18.4577827454,"1"
-64.7555007935,17.7871170044,"1"
-80.0892562866,26.1570205688,"1"
-82.9527816772,14.4036102295,"1"
-81.8874130249,24.4756832123,"1"
-84.4898300171,21.8343162537,"1"
-64.6458435059,17.7649707794,"1"
-72.143951416,21.3880825043,"1"
-72.1835021973,21.8180007935,"1"
-81.4624862671,21.9635162354,"1"
-71.5177001953,21.4832668304,"1"
-66.9806671143,17.9292201996,"1"
-66.9565429688,17.9287891388,"1"
-81.3300323486,21.8624668121,"1"
-67.0291671753,17.9078598022,"1"
-79.9820175171,19.7166004181,"1"
-82.10061646,9.220316887,"1"
-69.1650009155,12.3185825348,"1"
-82.9141082764,24.6340007782,"1"
-77.3212661743,18.4701328278,"1"
-76.7086868286,18.2745342255,"1"
-79.7236022949,19.7471828461,"1"
-80.3638000488,25.0353660583,"1"
-77.6005554199,22.0263881683,"1"
-88.1600036621,16.7700004578,"1"
-38.6694984436,-17.9920005798,"1"
-71.2013015747,21.3734664917,"1"
-81.3910980225,24.6165504456,"1"
-80.1024932861,26.012550354,"1"
-38.6673316956,-17.9833335876,"1"
-88.0780029297,16.8129997253,"1"
-64.5657577515,17.7733898163,"1"
-81.0202865601,24.6933670044,"1"
-81.1113128662,24.6255836487,"1"
-67.0990219116,17.9291496277,"1"
-77.3212661743,18.4701328278,"1"
-82.9428482056,24.612909317,"1"
-69.1616973877,12.3603334427,"1"
-77.6961669922,24.439250946,"1"
-64.5823516846,18.4746170044,"1"
-72.1869812012,21.8140163422,"1"
-72.143951416,21.3880825043,"1"
-63.232334137,17.4878330231,"1"
-62.984664917,17.4633331299,"1"
-39.027778,-17.478333,"1"
-81.1462020874,19.291267395,"1"
-64.7113723755,18.3030700684,"1"
-82.10061646,9.220316887,"1"
-81.1936035156,24.6051673889,"1"
-66.8893127441,17.9356994629,"1"
-64.7582702637,18.3610591888,"1"
-64.6100692749,17.7875404358,"1"
-80.0689468384,19.693983078,"1"
-64.9859466553,18.344499588,"1"
-64.6232833862,17.8086795807,"1"
-64.6121673584,17.8043403625,"1"
-77.6965026855,24.4833297729,"1"
-81.3910980225,24.6165504456,"1"
-87.589515686,17.1875495911,"1"
-78.444442749,22.5636119843,"1"
-78.2510986328,18.4258995056,"1"
-66.9392929077,17.9245204926,"1"
-67.0997390747,17.9288101196,"1"
-72.4745483398,21.6456508636,"1"
-81.1957702637,19.3533668518,"1"
-77.3769989014,23.6965007782,"1"
-65.5704193115,18.3546657562,"1"
-82.9517822266,24.6091308594,"1"
-71.2013015747,21.3734664917,"1"
-72.143951416,21.3880825043,"1"
-87.9499969482,17.9200000763,"1"
-81.1462020874,19.291267395,"1"
-76.9884643555,26.3977832794,"1"
-82.9744033813,12.2983703613,"1"
-64.599647522,17.7624492645,"1"
-81.1957702637,19.3533668518,"1"
-66.9410705566,17.9075508118,"1"
-69.1582794189,12.3753614426,"1"
-81.4835968018,22.1089839935,"1"
-64.597366333,17.7986106873,"1"
-81.1957702637,19.3533668518,"1"
-80.0229034424,19.8305168152,"1"
-72.1166687012,21.8833332062,"1"
-78.3557815552,18.3420505524,"1"
-72.173248291,21.8301506042,"1"
-78.3611984253,18.3007831573,"1"
-82.3137130737,21.5591506958,"1"
-64.6526870728,17.7812004089,"1"
-78.95388031,9.553233147,"1"
-87.7055587769,18.7083339691,"1"
-87.8308334351,18.2286109924,"1"
-62.9916648865,17.468000412,"1"
-78.9024353027,20.7723674774,"1"
-81.2844314575,21.8535995483,"1"
-93.8118133545,27.8745594025,"1"
-67.0445327759,17.9000492096,"1"
-80.0783309937,19.6849327087,"1"
-88.0119476318,17.6731338501,"1"
-69.1650009155,12.3185825348,"1"
-81.3602828979,19.3975658417,"1"
-69.1650009155,12.3185825348,"1"
-62.9781684875,17.4634990692,"1"
-77.6965026855,24.4833297729,"1"
-64.3207702637,18.7493495941,"1"
-77.6529464722,24.3011207581,"1"
-81.9675140381,21.5708007812,"1"
-62.986000061,17.4648342133,"1"
-64.7555007935,17.7871170044,"1"
-64.7646331787,18.3175506592,"1"
-78.88126373,9.562049866,"1"
-80.1019897461,26.0085506439,"1"
-64.5720214844,17.7970790863,"1"
-81.2011489868,19.2917823792,"1"
-79.1449966431,22.6547222137,"1"
-64.7634658813,18.3178825378,"1"
-66.9894790649,17.9212207794,"1"
-81.4165344238,19.385433197,"1"
-87.4516677856,19.9666671753,"1"
-82.1006164551,9.2203168869,"1"
-64.4099349976,18.7527332306,"1"
-78.8858642578,20.771232605,"1"
-72.143951416,21.3880825043,"1"
-63.2280006409,17.6496658325,"1"
-78.0753479004,18.4590835571,"1"
-69.1582794189,12.3753614426,"1"
-96.1269454956,19.231388092,"1"
-38.6533317566,-17.955165863,"1"
-67.0223236084,17.8883895874,"1"
-65.5725021362,18.3777332306,"1"
-67.0520629883,17.9382991791,"1"
-77.3973464966,23.7285003662,"1"
-64.5771331787,17.7872200012,"1"
-93.8148574829,27.8732204437,"1"
-80.0688323975,19.6918334961,"1"
-80.0689468384,19.693983078,"1"
-69.1650009155,12.3185825348,"1"
-64.4099349976,18.7527332306,"1"
-79.701385498,22.9150009155,"1"
-78.6542358398,9.52455043793,"1"
-66.8476333618,11.7355661392,"1"
-64.6120223999,17.8045406342,"1"
-39.065278,-16.891667,"1"
-62.984664917,17.4633331299,"1"
-77.6706771851,24.3431491852,"1"
-72.1152648926,21.9063491821,"1"
-64.6373062134,17.8097190857,"1"
-87.2482681274,18.6049995422,"1"
-64.2386703491,18.5640163422,"1"
-77.6820678711,24.5402202606,"1"
-62.9781684875,17.4634990692,"1"
-64.6403579712,17.7100906372,"1"
-78.8407516479,9.56458282471,"1"
-38.7066650391,-17.9624996185,"1"
-64.7772216797,18.3120803833,"1"
-63.2584991455,17.6163330078,"1"
-78.3611984253,18.3007831573,"1"
-81.1357498169,19.3576660156,"1"
-65.3268356323,18.2963829041,"1"
-79.9277496338,21.6533336639,"1"
-67.1232299805,17.9285392761,"1"
-62.9916648865,17.468000412,"1"
-67.1023635864,17.9323101044,"1"
-64.9271697998,18.3286323547,"1"
-64.9907302856,18.3178672791,"1"
-79.701385498,22.9150009155,"1"
-78.3666152954,18.2886829376,"1"
-87.6016464233,17.2259674072,"1"
-64.7799072266,18.3598899841,"1"
-87.8268203735,18.239200592,"1"
-67.0930099487,17.9132595062,"1"
-96.0683364868,19.197221756,"1"
-64.6348114014,17.7679405212,"1"
-64.6867904663,18.3582801819,"1"
-93.8121109009,27.8738994598,"1"
-71.1092147827,21.5370006561,"1"
-93.8149871826,27.8756504059,"1"
-64.5781326294,17.7931308746,"1"
-67.0988311768,17.9086894989,"1"
-96.1269454956,19.231388092,"1"
-66.8476333618,11.7355661392,"1"
-64.726600647,18.3138504028,"1"
-82.4492492676,21.5435333252,"1"
-81.0765991211,19.333366394,"1"
-79.9496688843,21.6686496735,"1"
-81.5103530884,22.0208835602,"1"
-81.5810012817,24.5853500366,"1"
-62.9824981689,17.4640007019,"1"
-61.3484611511,12.6357164383,"1"
-87.4527740479,19.9750003815,"1"
-87.4477767944,19.9583339691,"1"
-66.254119873,17.9178600311,"1"
-66.8476333618,11.7355661392,"1"
-67.0460968018,17.8899307251,"1"
-81.0202865601,24.6933670044,"1"
-64.577583313,17.7740898132,"1"
-78.0125808716,18.4577827454,"1"
-62.9781684875,17.4634990692,"1"
-66.9656066895,17.9013900757,"1"
-78.8821868896,9.5595331192,"1"
-71.1339492798,21.5189838409,"1"
-67.1304168701,17.9171600342,"1"
-31.828,-20.738,"1"
-78.3611984253,18.3007831573,"1"
-61.3484611511,12.6357164383,"1"
-80.1019897461,26.0085506439,"1"
-80.1024932861,26.012550354,"1"
-80.0892562866,26.1570205688,"1"
-64.5702133179,17.7843093872,"1"
-65.2284851074,18.2990665436,"1"
-64.5827865601,17.7666893005,"1"
-70.8184661865,21.0228157043,"1"
-67.0413589478,17.9362106323,"1"
-64.7811737061,18.3593406677,"1"
-65.2322845459,18.3150005341,"1"
-65.5665969849,18.3365001678,"1"
-67.0851287842,17.9284095764,"1"
-82.3745651245,21.5259494781,"1"
-81.4165344238,19.385433197,"1"
-69.1650009155,12.3185825348,"1"
-64.7555007935,17.7871170044,"1"
-81.4756317139,21.9878673553,"1"
-93.6032180786,27.9097595215,"1"
-80.0696868896,19.6943492889,"1"
-80.1019897461,26.0085506439,"1"
-82.11901855,9.267250061,"1"
-65.2647857666,18.3383827209,"1"
-82.9223022461,24.6352596283,"1"
-66.978012085,17.9235305786,"1"
-67.0590667725,17.9219493866,"1"
-72.1835021973,21.8180007935,"1"
-87.5361099243,19.1458339691,"1"
-81.0202865601,24.6933670044,"1"
-87.5927200317,17.1718673706,"1"
-87.2991027832,20.4076499939,"1"
-67.0112915039,17.9343605042,"1"
-93.5979232788,27.9116096497,"1"
-81.4165344238,19.385433197,"1"
-63.2531661987,17.6433334351,"1"
-38.6673316956,-17.9833335876,"1"
-80.092918396,19.6781673431,"1"
-78.0125808716,18.4577827454,"1"
-64.7646331787,18.3175506592,"1"
-64.5845718384,17.7930908203,"1"
-80.1024932861,26.012550354,"1"
-78.88218689,9.559533119,"1"
-81.4165344238,19.385433197,"1"
-87.872428894,18.2209701538,"1"
-82.9141082764,24.6340007782,"1"
-79.2900009155,21.0898170471,"1"
-64.7646331787,18.3175506592,"1"
-79.9820175171,19.7166004181,"1"
-64.6614379883,18.3575592041,"1"
-67.0732116699,17.925069809,"1"
-80.1121368408,19.661699295,"1"
-78.0125808716,18.4577827454,"1"
-64.7629470825,18.3157672882,"1"
-79.7236022949,19.7471828461,"1"
-80.0688323975,19.6918334961,"1"
-66.7057647705,11.7663669586,"1"
-61.3511161804,12.6300163269,"1"
-78.1318817139,18.4641666412,"1"
-87.7055587769,18.7083339691,"1"
-81.1957702637,19.3533668518,"1"
-67.0938491821,17.9290103912,"1"
-64.5911483765,17.7894096375,"1"
-93.5914993286,27.9053325653,"1"
-96.1269454956,19.231388092,"1"
-81.1949462891,21.8087329865,"1"
-87.9599990845,17.8899993896,"1"
-67.0841522217,17.9474391937,"1"
-64.5790786743,17.7855491638,"1"
-77.9709472656,18.4534492493,"1"
-87.6050033569,17.2259674072,"1"
-82.7713317871,24.6954898834,"1"
-81.9675140381,21.5708007812,"1"
-87.8871154785,16.7269001007,"1"
-96.1269454956,19.231388092,"1"
-81.876953125,24.4520664215,"1"
-81.5701828003,22.0856666565,"1"
-81.2466812134,19.3586330414,"1"
-77.8573303223,24.8438339233,"1"
-87.9080352783,17.1550502777,"1"
-87.623336792,18.9022216797,"1"
-88.1699981689,16.7099990845,"1"
-78.444442749,22.5636119843,"1"
-63.2588348389,17.6293334961,"1"
-81.0202865601,24.6933670044,"1"
-87.8268203735,18.239200592,"1"
-64.5984725952,17.7675209045,"1"
-64.6689529419,18.3295001984,"1"
-87.5369415283,19.1375007629,"1"
-81.3300323486,21.8624668121,"1"
-81.4756317139,21.9878673553,"1"
-72.1166687012,21.8833332062,"1"
-93.6299972534,27.8799991608,"1"
-67.0831985474,17.942779541,"1"
-79.5850296021,21.2994327545,"1"
-96.1269454956,19.231388092,"1"
-64.5669631958,17.7952594757,"1"
-81.4165344238,19.385433197,"1"
-87.4594421387,20.1058330536,"1"
-64.3207702637,18.7493495941,"1"
-78.7520141602,20.6728000641,"1"
-64.7634658813,18.3178825378,"1"
-64.3375015259,18.5083332062,"1"
-93.6013183594,27.9063606262,"1"
-67.0551681519,17.9339008331,"1"
-78.8781662,9.488516808,"1"
-67.0215911865,17.8874397278,"1"
-80.0696868896,19.6943492889,"1"
-67.0346908569,17.923789978,"1"
-78.9124832153,9.53880023956,"1"
-93.5976486206,27.9039592743,"1"
-64.5825881958,17.7911891937,"1"
-81.393081665,24.5645999908,"1"
-64.5948486328,17.7817993164,"1"
-80.0892562866,26.1570205688,"1"
-69.1616973877,12.3603334427,"1"
-77.6706771851,24.3431491852,"1"
-66.9542999268,17.8971996307,"1"
-81.4835968018,22.1089839935,"1"
-87.589515686,17.1875495911,"1"
-81.0202865601,24.6933670044,"1"
