"decimalLongitude","decimalLatitude","moca","code"
-66.9521102905,17.8988494873,1,"OBIS4836"
-78.88223267,9.551833153,1,"OBIS4848"
-64.588180542,17.8003196716,1,"OBIS4855"
-67.0839309692,17.8984909058,1,"OBIS4858"
-64.6328964233,17.8064498901,1,"OBIS4860"
-64.6628265381,17.7804298401,1,"OBIS4866"
-64.6804733276,18.3264808655,1,"OBIS4867"
-64.6139831543,17.8058605194,1,"OBIS4873"
-67.1053466797,17.9302005768,1,"OBIS4875"
-64.63646698,17.7906398773,1,"OBIS4882"
-66.9537963867,17.9028491974,1,"OBIS4890"
-93.5977630615,27.9045696259,1,"OBIS4891"
-67.0809936523,17.9444007874,1,"OBIS4894"
-66.9727401733,17.91588974,1,"OBIS4898"
-66.9901580811,17.9014797211,1,"OBIS4899"
-64.5880279541,17.7655200958,1,"OBIS4901"
-93.5967407227,27.9045791626,1,"OBIS4902"
-64.683921814,18.3405895233,1,"OBIS4904"
-93.8224868774,27.8727092743,1,"OBIS4905"
-87.8006820679,16.9096336365,1,"OBIS4918"
-93.6023330688,27.9054508209,1,"OBIS4925"
-66.9854888916,17.9084205627,1,"OBIS4926"
-64.6603088379,17.7787303925,1,"OBIS4932"
-64.6406173706,17.7677402496,1,"OBIS4933"
-64.8002319336,18.3259391785,1,"OBIS4938"
-64.5425567627,17.7750492096,1,"OBIS4941"
-64.5700302124,17.7636909485,1,"OBIS4943"
-64.5875930786,17.7963294983,1,"OBIS4950"
-64.552230835,17.7772006989,1,"OBIS4951"
-64.5704879761,17.7889900208,1,"OBIS4953"
-80.3670196533,25.0189838409,1,"OBIS4958"
-64.5667190552,17.7625198364,1,"OBIS4961"
-64.6080780029,17.7929401398,1,"OBIS4963"
-93.8229675293,27.8722400665,1,"OBIS4966"
-93.8184967041,27.874250412,1,"OBIS4967"
-64.8056488037,18.3275508881,1,"OBIS4969"
-39.000833,-17.708056,1,"OBIS4972"
-66.2324295044,17.9107894897,1,"OBIS4978"
-64.7217025757,18.3095321655,1,"OBIS4983"
-64.6710662842,17.7787704468,1,"OBIS4992"
-93.8177108765,27.8736591339,1,"OBIS5006"
-93.5994033813,27.910490036,1,"OBIS5009"
-64.6385726929,17.8019104004,1,"OBIS5013"
-93.5969924927,27.9094104767,1,"OBIS5018"
-64.6647262573,17.7755908966,1,"OBIS5024"
-64.5986175537,17.7992706299,1,"OBIS5028"
-67.0227432251,17.8933906555,1,"OBIS5029"
-67.0810394287,17.9330291748,1,"OBIS5039"
-38.966389,-17.682222,1,"OBIS5040"
-37.48,-20.151,1,"OBIS5048"
-64.7253723145,18.314699173,1,"OBIS5051"
-67.015953064,17.8963108063,1,"OBIS5054"
-64.5733108521,17.7876091003,1,"OBIS5066"
-93.8163833618,27.8749809265,1,"OBIS5068"
-67.0808563232,17.9283599854,1,"OBIS5073"
-64.6123275757,17.7974891663,1,"OBIS5082"
-67.019241333,17.9024391174,1,"OBIS5083"
-64.5674972534,17.7808494568,1,"OBIS5086"
-64.6066818237,17.781829834,1,"OBIS5087"
-64.6444015503,17.7870502472,1,"OBIS5098"
-38.6923332214,-17.96733284,1,"OBIS5105"
-64.6110076904,17.7669391632,1,"OBIS5108"
-93.6019134521,27.9077701569,1,"OBIS5112"
-64.5817337036,17.768819809,1,"OBIS5114"
-38.918889,-17.745556,1,"OBIS5118"
-35.838,-20.511,1,"OBIS5121"
-67.0245132446,17.8893795013,1,"OBIS5123"
-64.5915374756,17.7923107147,1,"OBIS5127"
-67.0002975464,17.8915195465,1,"OBIS5133"
-64.6549072266,17.7659492493,1,"OBIS5136"
-82.1324462891,9.25123310089,1,"OBIS5142"
-93.60131073,27.9045600891,1,"OBIS5145"
-93.8196029663,27.8743591309,1,"OBIS5157"
-67.0709686279,17.8960094452,1,"OBIS5158"
-67.0848770142,17.9422492981,1,"OBIS5174"
-64.6680221558,17.7743606567,1,"OBIS5183"
-67.0554962158,17.9200000763,1,"OBIS5193"
-80.9649963379,23.2930545807,1,"OBIS5196"
-64.655921936,17.7751293182,1,"OBIS5199"
-64.6897964478,18.3047008514,1,"OBIS5207"
-66.9405899048,17.9189891815,1,"OBIS5208"
-64.7686233521,18.3614292145,1,"OBIS5210"
-64.6103668213,17.7977790833,1,"OBIS5212"
-67.0182723999,17.8874397278,1,"OBIS5217"
-66.9720230103,17.9101104736,1,"OBIS5222"
-64.6929702759,18.3364505768,1,"OBIS5226"
-38.678889,-18.048056,1,"OBIS5232"
-64.5915679932,17.7666492462,1,"OBIS5239"
-64.7229003906,18.3119602203,1,"OBIS5244"
-67.0194473267,17.9085998535,1,"OBIS5249"
-93.6030426025,27.9109592438,1,"OBIS5250"
-64.5956420898,17.7838401794,1,"OBIS5252"
-64.5930480957,17.7666091919,1,"OBIS5253"
-67.087890625,17.9014606476,1,"OBIS5255"
-64.5754470825,17.7744293213,1,"OBIS5256"
-67.0378570557,17.919210434,1,"OBIS5257"
-67.0244064331,17.9041404724,1,"OBIS5258"
-39.085,-16.886389,1,"OBIS5259"
-64.5926971436,17.7805595398,1,"OBIS5260"
-64.6591873169,17.7680606842,1,"OBIS5262"
-67.0825119019,17.9400405884,1,"OBIS5265"
-64.7685012817,18.3106002808,1,"OBIS5266"
-64.7727813721,18.3640804291,1,"OBIS5272"
-64.6651916504,17.7753696442,1,"OBIS5276"
-67.024017334,17.9123096466,1,"OBIS5288"
-81.73396,12.50236,1,"GBIF1"
-74.2397,11.20797,1,"GBIF2"
-74.23642,11.21005,1,"GBIF3"
-74.20697,11.27335,1,"GBIF4"
-74.21244,11.25782,1,"GBIF5"
-81.871106,12.13791,1,"GBIF7"
-81.85569,12.17538,1,"GBIF8"
-81.87111,12.17361,1,"GBIF9"
-81.83643,12.19953,1,"GBIF10"
-81.86132,12.19601,1,"GBIF11"
-81.86055,12.18611,1,"GBIF12"
-81.83389,12.18638,1,"GBIF13"
-81.87111,12.15416,1,"GBIF15"
-81.85084,12.19444,1,"GBIF16"
-81.85861,12.14444,1,"GBIF17"
-81.84806,12.14194,1,"GBIF18"
-81.84251,12.16514,1,"GBIF19"
-81.83694,12.14361,1,"GBIF20"
-81.83389,12.13722,1,"GBIF21"
-81.87111,12.13777,1,"GBIF22"
-81.84648,12.16297,1,"GBIF23"
-81.84389,12.16391,1,"GBIF24"
-81.86505,12.16788,1,"GBIF25"
-81.84909,12.15941,1,"GBIF26"
-81.82613,12.164968,1,"GBIF27"
-81.871106,12.137949,1,"GBIF28"
-81.84412,12.15961,1,"GBIF29"
-81.84763,12.18074,1,"GBIF30"
-81.84489,12.17144,1,"GBIF31"
-81.86382,12.17709,1,"GBIF32"
-81.88745,12.17944,1,"GBIF33"
-81.87848,12.1764,1,"GBIF34"
-81.89901,12.160001,1,"GBIF35"
-81.86388,12.13972,1,"GBIF36"
-81.85861,12.16886,1,"GBIF37"
-81.81825,12.1453,1,"GBIF38"
-81.86003,12.1602,1,"GBIF39"
-81.8929,12.15267,1,"GBIF40"
-81.82453,12.14882,1,"GBIF41"
-80.36544,14.31107,1,"GBIF42"
-80.28733,14.37482,1,"GBIF43"
-80.27538,14.3648,1,"GBIF44"
-80.36983,14.28983,1,"GBIF45"
-80.19104,14.41114,1,"GBIF46"
-80.13593,14.39824,1,"GBIF47"
-80.23627,14.5666,1,"GBIF48"
-80.13081,14.38544,1,"GBIF49"
-80.37193,14.35841,1,"GBIF50"
-87.699237,18.72072,1,"GBIF51"
-97.276805,21.544444,1,"GBIF52"
-97.281833,21.548583,1,"GBIF53"
-96.987928,20.763339,1,"GBIF54"
-97.275194,21.540389,1,"GBIF55"
-96.987972,20.763417,1,"GBIF56"
-96.986222,20.760722,1,"GBIF59"
-97.275333,21.540556,1,"GBIF64"
-97.282111,21.549056,1,"GBIF71"
-97.276972,21.544694,1,"GBIF73"
-96.98925,20.759056,1,"GBIF87"
-96.988861,20.755778,1,"GBIF88"
-96.989028,20.760611,1,"GBIF89"
-96.990861,20.763833,1,"GBIF90"
-96.995778,20.767,1,"GBIF91"
-96.992555,20.767,1,"GBIF92"
-96.993611,20.769028,1,"GBIF93"
-96.984194,20.760417,1,"GBIF94"
-96.989028,20.758722,1,"GBIF95"
-96.99625,20.769194,1,"GBIF96"
-96.995528,20.766806,1,"GBIF97"
-96.986444,20.758056,1,"GBIF98"
-96.99275,20.76725,1,"GBIF99"
-96.98875,20.760611,1,"GBIF103"
-96.9915,20.764611,1,"GBIF106"
-96.993444,20.768417,1,"GBIF107"
-96.989028,20.764778,1,"GBIF108"
-96.990444,20.758361,1,"GBIF109"
-96.996472,20.769611,1,"GBIF116"
-96.989194,20.765056,1,"GBIF123"
-96.994861,20.754667,1,"GBIF129"
-96.990028,20.760028,1,"GBIF131"
-96.988,20.754861,1,"GBIF132"
-96.985417,20.758167,1,"GBIF133"
-96.993139,20.765028,1,"GBIF134"
-97.254444,21.511556,1,"GBIF136"
-97.229755,21.474583,1,"GBIF138"
-96.988944,20.757361,1,"GBIF139"
-96.988361,20.760778,1,"GBIF144"
-96.993889,20.765,1,"GBIF146"
-97.250833,21.50775,1,"GBIF147"
-96.986417,20.752889,1,"GBIF152"
-96.9935,20.763306,1,"GBIF154"
-96.987444,20.760167,1,"GBIF156"
-96.990083,20.767333,1,"GBIF163"
-96.986528,20.753083,1,"GBIF169"
-94.817805,18.542722,1,"GBIF176"
-94.524917,18.175417,1,"GBIF177"
-94.526139,18.176,1,"GBIF178"
-94.525028,18.175806,1,"GBIF179"
-94.525444,18.175306,1,"GBIF180"
-94.818555,18.543389,1,"GBIF181"
-94.807972,18.539333,1,"GBIF182"
-94.524833,18.175333,1,"GBIF185"
-94.524667,18.175028,1,"GBIF186"
-94.525583,18.17625,1,"GBIF187"
-94.52575,18.176306,1,"GBIF188"
-94.52475,18.175139,1,"GBIF193"
-94.524,18.174611,1,"GBIF197"
-94.782278,18.512111,1,"GBIF201"
-94.524917,18.175722,1,"GBIF202"
-94.8085,18.539472,1,"GBIF205"
-94.786889,18.515806,1,"GBIF207"
-94.524305,18.175556,1,"GBIF209"
-94.52425,18.175028,1,"GBIF211"
-94.524055,18.175083,1,"GBIF212"
-94.524139,18.175444,1,"GBIF214"
-94.526,18.17625,1,"GBIF217"
-94.524139,18.175611,1,"GBIF219"
-94.775583,18.487139,1,"GBIF221"
-94.782111,18.510194,1,"GBIF222"
-94.778055,18.496083,1,"GBIF223"
-94.775861,18.487056,1,"GBIF224"
-94.7755,18.487333,1,"GBIF225"
-94.775528,18.486972,1,"GBIF226"
-94.778278,18.496417,1,"GBIF228"
-97.282733,21.541039,1,"GBIF231"
-97.255155,21.515358,1,"GBIF232"
-97.229005,21.477589,1,"GBIF233"
-97.284205,21.544231,1,"GBIF234"
-97.229719,21.473925,1,"GBIF238"
-97.230683,21.47155,1,"GBIF239"
-97.229108,21.465203,1,"GBIF242"
-97.229028,21.486158,1,"GBIF243"
-97.283636,21.547367,1,"GBIF247"
-97.254508,21.509636,1,"GBIF258"
-97.228722,21.474,1,"GBIF260"
-97.221305,21.481717,1,"GBIF273"
-97.216361,21.471972,1,"GBIF274"
-97.218639,21.481139,1,"GBIF275"
-97.228361,21.463889,1,"GBIF277"
-97.228694,21.481167,1,"GBIF278"
-97.222694,21.465333,1,"GBIF279"
-97.255555,21.513889,1,"GBIF281"
-66.29939,10.64185,1,"GBIF282"
-66.06961,10.57733,1,"GBIF283"
-66.24744,10.6524,1,"GBIF284"
-66.04982,10.58022,1,"GBIF285"
-66.06164,10.5805,1,"GBIF286"
-61.869167,12.108889,1,"GBIF289"
-61.810556,12.1125,1,"GBIF290"
-61.992222,12.333611,1,"GBIF291"
-61.786944,12.136667,1,"GBIF292"
-61.789167,12.201111,1,"GBIF293"
-61.279722,14.086389,1,"GBIF294"
-62.869478,17.347669,1,"GBIF295"
-61.305833,13.933611,1,"GBIF296"
-61.226389,14.043333,1,"GBIF297"
-61.317778,13.2525,1,"GBIF298"
-61.284444,14.112778,1,"GBIF299"
-61.5975,15.490833,1,"GBIF300"
-61.469444,15.368889,1,"GBIF301"
-74.127632,11.328933,1,"GBIF302"
-64.39507,10.38036,1,"GBIF304"
-68.236661,10.83328,1,"GBIF305"
-64.702203,32.423997,1,"GBIF308"
-61.868611,17.406111,1,"GBIF309"
-64.34775,10.3891,1,"GBIF310"
-64.36745,10.39569,1,"GBIF315"
-64.33796,10.36818,1,"GBIF324"
-60.479094,11.297222,1,"GBIF326"
-61.763636,12.041164,1,"GBIF335"
-60.597222,11.548333,1,"GBIF336"
-61.484722,15.427778,1,"GBIF339"
-61.424167,15.2925,1,"GBIF340"
-61.766383,12.0435,1,"GBIF341"
-61.77125,12.037222,1,"GBIF342"
-61.785364,12.023756,1,"GBIF343"
-82.3244,9.42717,1,"GBIF345"
-63.48,17.5483,1,"GBIF346"
-64.782847,32.312733,1,"GBIF347"
-64.919008,32.357136,1,"GBIF348"
-82.210139,9.330742,1,"GBIF351"
-82.260189,9.34095,1,"GBIF352"
-82.218344,9.322147,1,"GBIF353"
-82.133333,9.25,1,"GBIF354"
-82.263514,9.346797,1,"GBIF355"
-77.418106,18.4745,1,"GBIF356"
-77.414589,18.467469,1,"GBIF357"
-77.456906,18.482986,1,"GBIF358"
-77.410331,18.473339,1,"GBIF359"
-95.999667,19.090849,1,"GBIF360"
-95.996422,19.088924,1,"GBIF361"
-96.001714,19.087982,1,"GBIF362"
-95.931244,19.108021,1,"GBIF363"
-96.071637,19.20243,1,"GBIF364"
-95.996597,19.088596,1,"GBIF365"
-96.090515,19.173,1,"GBIF366"
-95.935639,19.111643,1,"GBIF367"
-96.094022,19.181606,1,"GBIF368"
-96.073769,19.204956,1,"GBIF369"
-95.999283,19.091189,1,"GBIF370"
-96.068127,19.209063,1,"GBIF371"
-96.072815,19.205157,1,"GBIF372"
-96.092905,19.180802,1,"GBIF373"
-96.073339,19.205093,1,"GBIF374"
-96.071306,19.202343,1,"GBIF375"
-96.095613,19.178119,1,"GBIF376"
-96.062037,19.203089,1,"GBIF377"
-96.090377,19.179742,1,"GBIF378"
-95.948128,19.108916,1,"GBIF379"
-95.939552,19.117016,1,"GBIF380"
-96.088401,19.174303,1,"GBIF381"
-96.068164,19.208586,1,"GBIF382"
-96.089202,19.177954,1,"GBIF383"
-95.942108,19.099894,1,"GBIF384"
-95.994643,19.086073,1,"GBIF385"
-59.645928,13.221042,1,"GBIF386"
-59.641544,13.191969,1,"GBIF387"
-59.650611,13.280511,1,"GBIF388"
-59.612103,13.076158,1,"GBIF389"
-82.42215,23.12829,1,"GBIF390"
-93.815028,27.893083,1,"GBIF392"
-93.599278,27.9075,1,"GBIF393"
-93.81425,27.875361,1,"GBIF394"
-93.815028,27.876417,1,"GBIF400"
-93.816667,27.874306,1,"GBIF413"
-93.598778,27.911083,1,"GBIF418"
-64.714833,32.366142,1,"GBIF444"
-59.645917,13.221056,1,"GBIF446"
-59.612111,13.076167,1,"GBIF447"
-77.410333,18.473333,1,"GBIF448"
-64.754361,32.380028,1,"GBIF449"
-64.822694,32.470806,1,"GBIF455"
-64.919,32.357139,1,"GBIF462"
-77.456917,18.483,1,"GBIF464"
-82.210139,9.33075,1,"GBIF492"
-64.782861,32.312722,1,"GBIF493"
-82.218344,9.322139,1,"GBIF494"
-77.414583,18.467469,1,"GBIF495"
-82.254778,9.281667,1,"GBIF505"
-64.702194,32.424,1,"GBIF512"
-64.696667,32.483,1,"GBIF553"
-82.260194,9.340944,1,"GBIF554"
-64.663528,32.33925,1,"GBIF555"
-59.650611,13.2805,1,"GBIF556"
-82.176667,9.290278,1,"GBIF557"
-64.802633,32.250119,1,"GBIF590"
-59.641556,13.191972,1,"GBIF593"
-59.636556,13.11975,1,"GBIF597"
-64.822694,32.470828,1,"GBIF674"
-64.696675,32.482989,1,"GBIF675"
-64.714836,32.366142,1,"GBIF676"
-64.663519,32.339258,1,"GBIF680"
-64.712778,32.318889,1,"GBIF686"
-71.3017,15.5411,1,"GBIF696"
-80.102493,26.01255,1,"GBIF701"
-80.10199,26.008551,1,"GBIF702"
-80.089821,26.15147,1,"GBIF703"
-80.089256,26.157021,1,"GBIF706"
-80.089012,26.178289,1,"GBIF714"
-80.096291,26.10158,1,"GBIF723"
-82.942848,24.612909,1,"GBIF838"
-82.920273,24.62063,1,"GBIF839"
-82.897049,24.62866,1,"GBIF840"
-82.887062,24.668079,1,"GBIF841"
-82.873466,24.6658,1,"GBIF842"
-82.795357,24.72629,1,"GBIF844"
-82.914108,24.634001,1,"GBIF845"
-82.949783,24.63043,1,"GBIF846"
-82.951782,24.609131,1,"GBIF847"
-82.930977,24.64287,1,"GBIF848"
-82.771332,24.69549,1,"GBIF877"
-82.905563,24.688881,1,"GBIF898"
-82.923126,24.63546,1,"GBIF970"
-82.922302,24.63526,1,"GBIF1009"
-80.548332,24.931669,1,"GBIF1018"
-80.2575,25.168051,1,"GBIF1019"
-80.3638,25.035366,1,"GBIF1020"
-80.289619,25.136316,1,"GBIF1021"
-80.36702,25.018984,1,"GBIF1022"
-80.501419,24.9499,1,"GBIF1025"
-80.223297,25.199167,1,"GBIF1027"
-80.415115,24.98605,1,"GBIF1028"
-80.348152,25.034967,1,"GBIF1032"
-80.476967,24.939884,1,"GBIF1036"
-81.587997,24.551451,1,"GBIF1038"
-83.073097,12.20137,1,"GBIF1039"
-83.082199,12.17695,1,"GBIF1041"
-80.168434,25.464184,1,"GBIF1042"
-81.702316,24.499384,1,"GBIF1043"
-80.149147,25.484983,1,"GBIF1045"
-83.033501,12.03012,1,"GBIF1046"
-82.974403,12.29837,1,"GBIF1047"
-81.581001,24.58535,1,"GBIF1049"
-81.393082,24.5646,1,"GBIF1050"
-81.887413,24.475683,1,"GBIF1053"
-81.111313,24.625584,1,"GBIF1055"
-83.034698,12.18857,1,"GBIF1058"
-81.345802,24.561199,1,"GBIF1061"
-81.391098,24.61655,1,"GBIF1062"
-81.405151,24.546074,1,"GBIF1064"
-82.969398,12.29546,1,"GBIF1066"
-83.068398,12.18628,1,"GBIF1069"
-83.055496,12.20137,1,"GBIF1074"
-81.701599,24.551933,1,"GBIF1084"
-81.876953,24.452066,1,"GBIF1099"
-81.193604,24.605167,1,"GBIF1128"
-80.164566,25.388866,1,"GBIF1133"
-81.559647,24.513866,1,"GBIF1137"
-80.728416,24.837534,1,"GBIF1191"
-80.637665,24.835516,1,"GBIF1193"
-80.859947,24.723551,1,"GBIF1194"
-81.020287,24.693367,1,"GBIF1196"
-80.964432,24.685583,1,"GBIF1198"
-80.616585,24.904484,1,"GBIF1203"
-80.754265,24.765966,1,"GBIF1214"
-80.096664,25.590267,1,"GBIF1225"
-80.111732,25.472216,1,"GBIF1229"
-94.283333,28.166667,1,"GBIF1250"
-65.335449,18.312466,1,"GBIF1251"
-65.569786,18.373934,1,"GBIF1252"
-65.228485,18.299067,1,"GBIF1254"
-65.232285,18.315001,1,"GBIF1258"
-65.314964,18.338083,1,"GBIF1259"
-65.319397,18.157133,1,"GBIF1260"
-65.332535,18.32865,1,"GBIF1266"
-65.533653,18.36035,1,"GBIF1271"
-65.264786,18.338383,1,"GBIF1277"
-65.572502,18.377733,1,"GBIF1311"
-65.326836,18.296383,1,"GBIF1313"
-65.53302,18.34215,1,"GBIF1346"
-65.566597,18.3365,1,"GBIF1347"
-65.570419,18.354666,1,"GBIF1348"
-78.903198,9.54065,1,"GBIF1356"
-78.878166,9.488517,1,"GBIF1357"
-78.944366,9.55365,1,"GBIF1358"
-82.132446,9.251233,1,"GBIF1360"
-78.036499,9.5165,1,"GBIF1361"
-78.882187,9.559533,1,"GBIF1362"
-78.90638,9.54525,1,"GBIF1363"
-78.728081,9.488684,1,"GBIF1365"
-78.95388,9.553233,1,"GBIF1368"
-82.034698,9.26045,1,"GBIF1369"
-78.779213,9.596,1,"GBIF1375"
-78.882233,9.551833,1,"GBIF1377"
-78.931297,9.4768,1,"GBIF1382"
-78.912483,9.5388,1,"GBIF1383"
-81.822517,9.107567,1,"GBIF1389"
-78.840752,9.564583,1,"GBIF1392"
-82.100616,9.220317,1,"GBIF1394"
-78.885551,9.5436,1,"GBIF1398"
-78.94545,9.55455,1,"GBIF1402"
-82.119019,9.26725,1,"GBIF1413"
-78.884453,9.588017,1,"GBIF1417"
-78.946266,9.551017,1,"GBIF1419"
-78.654236,9.52455,1,"GBIF1421"
-78.676132,9.575283,1,"GBIF1432"
-78.977852,9.545767,1,"GBIF1433"
-78.873184,9.576016,1,"GBIF1440"
-78.881264,9.56205,1,"GBIF1441"
-82.119965,9.26785,1,"GBIF1443"
-76.79742,17.898854,1,"GBIF1558"
-77.428612,18.477414,1,"GBIF1559"
-81.324234,21.862467,1,"GBIF1560"
-81.284431,21.8536,1,"GBIF1561"
-81.513168,22.158766,1,"GBIF1563"
-81.428383,21.916283,1,"GBIF1564"
-81.194946,21.808733,1,"GBIF1565"
-81.330032,21.862467,1,"GBIF1566"
-81.510353,22.020884,1,"GBIF1567"
-82.313713,21.559151,1,"GBIF1569"
-81.416687,21.904284,1,"GBIF1570"
-81.475632,21.987867,1,"GBIF1571"
-82.29277,21.548634,1,"GBIF1573"
-81.506615,22.036016,1,"GBIF1575"
-81.517586,22.095882,1,"GBIF1577"
-81.483597,22.108984,1,"GBIF1578"
-81.462486,21.963516,1,"GBIF1581"
-83.195984,21.614084,1,"GBIF1583"
-82.778633,21.448633,1,"GBIF1584"
-82.702797,21.477333,1,"GBIF1593"
-82.4217,21.538834,1,"GBIF1595"
-82.443649,21.541466,1,"GBIF1596"
-82.374565,21.525949,1,"GBIF1597"
-81.397018,21.885084,1,"GBIF1601"
-81.570183,22.085667,1,"GBIF1603"
-81.477654,22.153999,1,"GBIF1605"
-81.546684,22.101467,1,"GBIF1612"
-81.967514,21.570801,1,"GBIF1620"
-81.249565,21.837933,1,"GBIF1624"
-81.5886,21.579782,1,"GBIF1631"
-83.173683,21.591467,1,"GBIF1637"
-81.92717,21.595783,1,"GBIF1639"
-81.673515,21.5734,1,"GBIF1643"
-82.330215,21.5488,1,"GBIF1653"
-81.496719,22.116266,1,"GBIF1654"
-81.500603,22.146883,1,"GBIF1662"
-81.096214,21.73835,1,"GBIF1668"
-82.768715,21.451851,1,"GBIF1673"
-82.449249,21.543533,1,"GBIF1732"
-82.317146,21.562784,1,"GBIF1765"
-82.768982,21.455,1,"GBIF1796"
-81.171997,21.796566,1,"GBIF1811"
-80.901947,23.2925,1,"GBIF1820"
-80.587776,23.242222,1,"GBIF1821"
-80.126663,23.101389,1,"GBIF1822"
-79.144997,22.654722,1,"GBIF1823"
-80.475555,23.219999,1,"GBIF1824"
-79.701385,22.915001,1,"GBIF1826"
-79.586388,22.836945,1,"GBIF1827"
-80.212219,23.155277,1,"GBIF1831"
-80.959442,23.299723,1,"GBIF1839"
-79.754997,22.949167,1,"GBIF1854"
-80.474167,23.210278,1,"GBIF1864"
-79.363052,22.720278,1,"GBIF1869"
-80.964996,23.293055,1,"GBIF1908"
-78.444443,22.563612,1,"GBIF1909"
-77.600555,22.026388,1,"GBIF1910"
-77.537781,21.93111,1,"GBIF1911"
-78.693054,22.626667,1,"GBIF1913"
-78.336945,22.541111,1,"GBIF1914"
-78.040833,22.424999,1,"GBIF1917"
-77.650833,22.177778,1,"GBIF1936"
-76.185867,9.379617,1,"GBIF1948"
-75.816055,9.743944,1,"GBIF1949"
-75.777031,9.767861,1,"GBIF1950"
-79.949669,21.66865,1,"GBIF1951"
-79.974998,21.691401,1,"GBIF1952"
-79.467735,21.07575,1,"GBIF1954"
-79.928131,21.656967,1,"GBIF1955"
-78.902435,20.772367,1,"GBIF1957"
-78.847954,20.811966,1,"GBIF1958"
-79.000603,20.840216,1,"GBIF1959"
-78.855164,20.763,1,"GBIF1960"
-78.657684,20.644167,1,"GBIF1961"
-79.999519,21.714216,1,"GBIF1962"
-78.465332,20.586967,1,"GBIF1963"
-79.290001,21.089817,1,"GBIF1964"
-79.095284,20.898216,1,"GBIF1965"
-78.885864,20.771233,1,"GBIF1969"
-79.409164,21.07115,1,"GBIF1971"
-78.752014,20.6728,1,"GBIF1978"
-78.7575,20.685083,1,"GBIF1981"
-79.567314,21.21895,1,"GBIF1983"
-78.70298,20.635599,1,"GBIF1984"
-79.58503,21.299433,1,"GBIF1988"
-79.118767,20.909782,1,"GBIF1992"
-79.92775,21.653334,1,"GBIF2000"
-79.218864,20.970116,1,"GBIF2012"
-79.994331,21.713066,1,"GBIF2015"
-79.645882,21.454317,1,"GBIF2022"
-78.596634,20.626833,1,"GBIF2026"
-79.422287,21.064466,1,"GBIF2028"
-78.956764,20.798401,1,"GBIF2034"
-79.198868,20.966,1,"GBIF2060"
-79.410515,21.067316,1,"GBIF2065"
-79.030014,20.848,1,"GBIF2089"
-69.161697,12.360333,1,"GBIF2099"
-69.165001,12.318583,1,"GBIF2100"
-69.158279,12.375361,1,"GBIF2104"
-64.762947,18.315767,1,"GBIF2221"
-38.655666,-17.968,1,"GBIF2244"
-38.703667,-17.965334,1,"GBIF2245"
-38.669498,-17.992001,1,"GBIF2246"
-38.695168,-17.981501,1,"GBIF2248"
-38.653332,-17.955166,1,"GBIF2249"
-38.667332,-17.983334,1,"GBIF2254"
-38.706665,-17.9625,1,"GBIF2264"
-38.701832,-17.959999,1,"GBIF2265"
-38.692333,-17.967333,1,"GBIF2270"
-79.869781,19.682217,1,"GBIF2281"
-79.875648,19.698917,1,"GBIF2282"
-79.894081,19.687851,1,"GBIF2283"
-79.723602,19.747183,1,"GBIF2284"
-64.99073,18.317867,1,"GBIF2285"
-79.828331,19.720249,1,"GBIF2287"
-79.887482,19.679867,1,"GBIF2290"
-79.740952,19.758183,1,"GBIF2291"
-64.985947,18.3445,1,"GBIF2294"
-76.387021,18.173418,1,"GBIF2304"
-87.97393,16.526382,1,"GBIF2306"
-88.07225,16.722633,1,"GBIF2307"
-64.32077,18.74935,1,"GBIF2308"
-87.432281,18.409817,1,"GBIF2309"
-87.415215,18.41535,1,"GBIF2310"
-64.409935,18.752733,1,"GBIF2312"
-87.248268,18.605,1,"GBIF2313"
-87.80188,16.910084,1,"GBIF2314"
-87.800682,16.909634,1,"GBIF2319"
-87.434303,18.5259,1,"GBIF2322"
-88.043335,17.275984,1,"GBIF2323"
-87.882385,16.740784,1,"GBIF2324"
-88.011948,17.673134,1,"GBIF2329"
-64.337502,18.508333,1,"GBIF2335"
-87.887115,16.7269,1,"GBIF2340"
-87.744049,17.59375,1,"GBIF2341"
-87.330765,18.767,1,"GBIF2349"
-87.908035,17.15505,1,"GBIF2363"
-64.231499,18.666082,1,"GBIF2368"
-87.810204,16.7365,1,"GBIF2371"
-64.989517,18.373684,1,"GBIF2372"
-87.953697,17.355267,1,"GBIF2379"
-88.018913,17.672684,1,"GBIF2380"
-88.078003,16.813,1,"GBIF2382"
-87.822769,17.548384,1,"GBIF2395"
-88.049515,16.9198,1,"GBIF2404"
-87.740898,17.570784,1,"GBIF2418"
-87.93898,17.385834,1,"GBIF2423"
-64.23867,18.564016,1,"GBIF2429"
-87.884048,16.741333,1,"GBIF2438"
-87.696831,16.915667,1,"GBIF2457"
-87.426613,18.457966,1,"GBIF2473"
-78.361198,18.300783,1,"GBIF2480"
-76.689796,18.269634,1,"GBIF2482"
-78.012581,18.457783,1,"GBIF2483"
-76.374535,18.1724,1,"GBIF2484"
-76.708687,18.274534,1,"GBIF2485"
-78.290947,18.219183,1,"GBIF2486"
-78.27095,18.414249,1,"GBIF2488"
-76.330765,18.13335,1,"GBIF2489"
-78.355782,18.342051,1,"GBIF2491"
-78.366615,18.288683,1,"GBIF2492"
-77.321266,18.470133,1,"GBIF2493"
-78.131882,18.464167,1,"GBIF2495"
-64.92717,18.328632,1,"GBIF2502"
-77.274734,18.472767,1,"GBIF2512"
-77.744881,18.520683,1,"GBIF2514"
